,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Karl-Anthony Towns,31:10,11,15,.733,4,6,.667,3,5,.600,2,7,9,4,1,0,3,2,29,+14
1,Anthony Edwards,29:56,3,5,.600,1,2,.500,2,2,1.000,0,5,5,5,0,0,2,1,9,+18
2,Rudy Gobert,28:06,5,9,.556,0,0,,7,12,.583,2,4,6,0,0,2,2,4,17,+18
3,Mike Conley,25:18,4,6,.667,2,3,.667,0,0,,0,4,4,3,1,1,1,2,10,+25
4,Jaden McDaniels,24:03,5,10,.500,0,4,.000,1,1,1.000,1,1,2,4,0,0,1,4,11,+12
5,player,,,,,,,,,,,,,,,,,,,,
6,Naz Reid,26:01,4,10,.400,3,5,.600,1,4,.250,1,7,8,2,1,1,0,3,12,+23
7,Nickeil Alexander-Walker,23:03,3,7,.429,1,5,.200,2,2,1.000,0,0,0,3,0,0,0,5,9,+15
8,Kyle Anderson,15:43,2,2,1.000,0,0,,1,2,.500,1,2,3,3,0,0,1,0,5,+14
9,Jordan McLaughlin,13:48,0,3,.000,0,2,.000,0,0,,1,2,3,5,3,0,0,0,0,+1
10,Troy Brown Jr.,6:03,2,4,.500,1,2,.500,0,0,,0,2,2,2,0,0,0,0,5,+7
11,Shake Milton,6:03,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,1,4,+7
12,Luka Garza,5:23,3,5,.600,1,1,1.000,1,2,.500,1,0,1,0,0,0,0,1,8,+8
13,Wendell Moore Jr.,5:23,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,+8
