,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jonathan Kuminga,39:03,.626,.605,.158,.211,7.2,13.1,10.6,8.1,3.9,2.2,12.6,28.3,114,107,-0.5
1,Andrew Wiggins,38:19,.910,.850,.200,.600,0.0,13.3,7.7,14.7,4.0,2.3,7.3,16.5,175,107,11.7
2,Brandin Podziemski,36:33,.481,.500,.455,.091,3.9,14.0,9.7,10.5,0.0,0.0,20.8,18.3,88,117,-10.2
3,Stephen Curry,35:12,.964,.941,.765,.294,4.0,20.3,13.5,34.5,0.0,2.5,20.7,31.9,146,113,17.7
4,Draymond Green,29:04,.533,.500,.500,.125,4.9,17.6,12.2,25.4,0.0,3.0,19.2,16.7,116,114,-1.1
5,player,,,,,,,,,,,,,,,,
6,Dario Šarić,16:46,.347,.000,.500,1.000,0.0,12.2,7.1,45.5,0.0,5.2,25.8,10.7,128,114,3.9
7,Cory Joseph,13:19,.250,.250,.500,.000,10.6,0.0,4.5,17.8,0.0,0.0,20.0,17.4,80,121,-17.1
8,Trayce Jackson-Davis,12:15,.600,.600,.000,.000,23.0,16.7,19.3,0.0,0.0,0.0,0.0,19.0,136,116,-4.2
9,Lester Quinones,11:27,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,140,121,-6.4
10,Kevon Looney,8:02,.000,.000,.000,.000,0.0,38.1,22.1,13.6,0.0,10.9,0.0,5.8,68,102,0.5
11,Gui Santos,Did Not Play,,,,,,,,,,,,,,,
12,Klay Thompson,Did Not Play,,,,,,,,,,,,,,,
