,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Isaiah Hartenstein,39:13,.500,.500,.000,.000,5.6,45.2,25.8,6.4,4.9,5.1,38.5,14.3,74,87,-1.1,New York Knicks,Washington Wizards,2024-01-06
1,Julius Randle,37:43,.679,.630,.348,.565,8.7,11.1,9.9,24.1,1.3,0.0,6.5,35.0,139,108,10.9,New York Knicks,Washington Wizards,2024-01-06
2,Jalen Brunson,34:56,.751,.667,.444,.500,0.0,9.0,4.6,37.6,0.0,0.0,8.3,29.5,150,111,10.8,New York Knicks,Washington Wizards,2024-01-06
3,OG Anunoby,31:13,.643,.643,.429,.000,7.0,10.0,8.5,8.3,1.5,0.0,12.5,11.0,128,107,-1.2,New York Knicks,Washington Wizards,2024-01-06
4,Donte DiVincenzo,26:22,.500,.500,.700,.000,4.1,15.8,10.1,15.3,1.8,0.0,9.1,18.0,108,105,-1.5,New York Knicks,Washington Wizards,2024-01-06
6,Josh Hart,32:18,.507,.438,.500,.250,6.8,6.5,6.6,3.9,0.0,0.0,18.4,14.5,99,112,-7.2,New York Knicks,Washington Wizards,2024-01-06
7,Quentin Grimes,14:50,.600,.600,.800,.000,0.0,7.0,3.6,8.9,3.2,0.0,16.7,17.4,102,105,0.1,New York Knicks,Washington Wizards,2024-01-06
8,Miles McBride,13:04,.417,.417,.333,.000,8.3,0.0,4.1,51.5,3.7,0.0,0.0,19.8,130,105,5.9,New York Knicks,Washington Wizards,2024-01-06
9,Precious Achiuwa,7:42,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,200,113,-3.3,New York Knicks,Washington Wizards,2024-01-06
10,Jericho Sims,1:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-5.5,New York Knicks,Washington Wizards,2024-01-06
11,Malachi Flynn,0:48,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0,114,-61.8,New York Knicks,Washington Wizards,2024-01-06
12,Ryan Arcidiacono,0:0,New York Knicks,Washington Wizards,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Evan Fournier,0:0,New York Knicks,Washington Wizards,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Taj Gibson,0:0,New York Knicks,Washington Wizards,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
