,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Xavier Tillman Sr.,36:52,5,8,.625,0,1,.000,0,0,,2,3,5,3,3,0,0,4,10,-8,Sacramento Kings,Memphis Grizzlies,2024-01-29
1,David Roddy,34:35,3,9,.333,0,4,.000,3,5,.600,2,8,10,2,1,0,4,0,9,-19,Sacramento Kings,Memphis Grizzlies,2024-01-29
2,Santi Aldama,34:26,5,14,.357,5,8,.625,1,1,1.000,2,5,7,2,2,0,2,2,16,-6,Sacramento Kings,Memphis Grizzlies,2024-01-29
3,Jaren Jackson Jr.,32:13,6,18,.333,0,4,.000,10,12,.833,0,3,3,2,0,0,3,5,22,-5,Sacramento Kings,Memphis Grizzlies,2024-01-29
4,Scotty Pippen Jr.,31:31,3,8,.375,2,4,.500,4,7,.571,1,1,2,5,3,1,3,3,12,-13,Sacramento Kings,Memphis Grizzlies,2024-01-29
6,GG Jackson II,30:27,4,14,.286,3,10,.300,1,1,1.000,1,5,6,2,1,0,2,0,12,0,Sacramento Kings,Memphis Grizzlies,2024-01-29
7,Matthew Hurt,23:27,3,6,.500,2,3,.667,2,2,1.000,1,1,2,1,0,0,0,1,10,+2,Sacramento Kings,Memphis Grizzlies,2024-01-29
8,Jacob Gilyard,16:29,1,3,.333,1,2,.500,0,0,,0,2,2,5,1,0,0,1,3,+4,Sacramento Kings,Memphis Grizzlies,2024-01-29
9,Jake LaRavia,0:0,Sacramento Kings,Memphis Grizzlies,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Derrick Rose,0:0,Sacramento Kings,Memphis Grizzlies,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Vince Williams Jr.,0:0,Sacramento Kings,Memphis Grizzlies,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ziaire Williams,0:0,Sacramento Kings,Memphis Grizzlies,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
