,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Shai Gilgeous-Alexander,36:22,13,23,.565,2,5,.400,8,9,.889,1,6,7,8,2,2,1,0,36,+12
1,Jalen Williams,32:45,13,17,.765,5,5,1.000,5,7,.714,0,0,0,3,1,1,0,4,36,-2
2,Chet Holmgren,30:08,9,14,.643,1,4,.250,3,4,.750,1,4,5,1,0,4,0,4,22,+4
3,Josh Giddey,29:29,3,4,.750,0,0,,1,2,.500,0,6,6,2,0,2,2,1,7,+11
4,Luguentz Dort,26:48,2,9,.222,1,4,.250,0,0,,0,2,2,2,0,0,0,4,5,+13
5,player,,,,,,,,,,,,,,,,,,,,
6,Cason Wallace,21:52,2,6,.333,0,2,.000,0,0,,0,1,1,0,1,0,1,1,4,+6
7,Kenrich Williams,20:34,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,2,0,0,1,3,+3
8,Isaiah Joe,15:51,3,6,.500,2,4,.500,0,0,,0,2,2,0,0,0,0,1,8,+3
9,Aaron Wiggins,11:50,2,4,.500,1,3,.333,0,0,,0,0,0,2,0,1,0,4,5,+7
10,Jaylin Williams,6:45,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,-8
11,Tre Mann,6:15,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-5
12,Dāvis Bertāns,1:21,1,2,.500,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,+1
13,Vasilije Micić,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,,,,,
