,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shaedon Sharpe,27:27,1,12,.083,0,5,.000,2,2,1.000,2,5,7,2,0,1,0,3,4,-23,Utah Jazz,Portland Trail Blazers,2023-12-14
1,Toumani Camara,24:15,7,10,.700,3,4,.750,1,2,.500,4,2,6,0,0,0,1,3,18,-24,Utah Jazz,Portland Trail Blazers,2023-12-14
2,Anfernee Simons,22:24,3,8,.375,2,6,.333,1,2,.500,0,1,1,6,1,0,2,1,9,-24,Utah Jazz,Portland Trail Blazers,2023-12-14
3,Deandre Ayton,20:46,6,13,.462,0,0,,2,2,1.000,5,4,9,0,1,1,4,2,14,-13,Utah Jazz,Portland Trail Blazers,2023-12-14
4,Matisse Thybulle,17:17,1,5,.200,1,4,.250,0,0,,0,3,3,2,1,0,0,1,3,-24,Utah Jazz,Portland Trail Blazers,2023-12-14
6,Scoot Henderson,35:03,9,21,.429,2,7,.286,3,3,1.000,0,2,2,10,1,0,4,1,23,0,Utah Jazz,Portland Trail Blazers,2023-12-14
7,Jabari Walker,27:42,5,10,.500,0,2,.000,3,5,.600,4,5,9,1,1,0,0,0,13,+13,Utah Jazz,Portland Trail Blazers,2023-12-14
8,Kris Murray,16:43,2,7,.286,2,5,.400,0,0,,3,2,5,3,2,1,0,0,6,+24,Utah Jazz,Portland Trail Blazers,2023-12-14
9,Skylar Mays,16:43,0,0,,0,0,,0,0,,1,0,1,5,1,0,0,0,0,+24,Utah Jazz,Portland Trail Blazers,2023-12-14
10,Malcolm Brogdon,14:00,3,6,.500,3,6,.500,0,2,.000,0,0,0,1,0,0,0,0,9,-8,Utah Jazz,Portland Trail Blazers,2023-12-14
11,Duop Reath,12:41,6,11,.545,3,6,.500,0,0,,2,3,5,0,1,1,0,1,15,+21,Utah Jazz,Portland Trail Blazers,2023-12-14
12,Moses Brown,4:58,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6,Utah Jazz,Portland Trail Blazers,2023-12-14
