,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cam Thomas,40:35,17,33,.515,6,16,.375,5,6,.833,1,3,4,3,1,0,1,3,45,+3
1,Mikal Bridges,38:39,12,21,.571,1,5,.200,6,7,.857,1,4,5,4,1,1,1,2,31,+7
2,Dorian Finney-Smith,36:53,3,12,.250,1,7,.143,0,0,,4,2,6,2,0,1,1,2,7,+7
3,Ben Simmons,33:22,1,3,.333,0,0,,0,0,,3,12,15,4,0,0,1,3,2,-12
4,Spencer Dinwiddie,23:41,1,4,.250,1,3,.333,0,0,,1,2,3,3,0,0,0,0,3,+13
5,player,,,,,,,,,,,,,,,,,,,,
6,Royce O'Neale,25:07,4,8,.500,4,7,.571,0,0,,1,8,9,3,0,1,1,4,12,-12
7,Lonnie Walker IV,22:36,8,14,.571,3,7,.429,0,0,,0,4,4,2,0,0,3,1,19,-5
8,Dennis Smith Jr.,11:06,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,-14
9,Day'Ron Sharpe,7:59,2,3,.667,0,0,,0,0,,0,0,0,0,0,1,0,0,4,-7
10,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Trendon Watford,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,,,,,
