,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Coby White,40:49,10,14,.714,4,5,.800,2,2,1.000,2,8,10,9,2,0,1,4,26,+9,Chicago Bulls,Phoenix Suns,2024-01-22
1,DeMar DeRozan,39:50,8,17,.471,1,3,.333,4,6,.667,1,4,5,3,1,0,2,3,21,-10,Chicago Bulls,Phoenix Suns,2024-01-22
2,Nikola Vučević,36:41,9,17,.529,1,5,.200,0,0,,5,12,17,7,0,0,1,2,19,+10,Chicago Bulls,Phoenix Suns,2024-01-22
3,Alex Caruso,32:49,5,12,.417,5,11,.455,0,0,,1,3,4,3,0,3,2,5,15,+14,Chicago Bulls,Phoenix Suns,2024-01-22
4,Patrick Williams,31:30,5,12,.417,3,8,.375,0,0,,1,3,4,2,1,0,2,2,13,-10,Chicago Bulls,Phoenix Suns,2024-01-22
6,Ayo Dosunmu,30:09,6,11,.545,0,2,.000,1,2,.500,1,0,1,0,2,1,1,2,13,-10,Chicago Bulls,Phoenix Suns,2024-01-22
7,Andre Drummond,11:19,2,4,.500,0,0,,2,4,.500,3,2,5,0,0,0,1,0,6,-12,Chicago Bulls,Phoenix Suns,2024-01-22
8,Dalen Terry,9:20,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+1,Chicago Bulls,Phoenix Suns,2024-01-22
9,Jevon Carter,7:33,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-2,Chicago Bulls,Phoenix Suns,2024-01-22
10,Torrey Craig,Did Not Dress,Chicago Bulls,Phoenix Suns,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Julian Phillips,0:0,Chicago Bulls,Phoenix Suns,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0:0,Chicago Bulls,Phoenix Suns,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
