,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Coby White,45:06,.758,.750,.500,.200,0.0,18.1,7.1,14.3,1.1,0.0,8.4,21.3,143,125,8.8
1,DeMar DeRozan,41:48,.581,.517,.200,.400,0.0,6.5,2.6,47.7,0.0,0.0,5.4,36.1,129,129,9.6
2,Patrick Williams,41:13,.504,.464,.143,.143,8.6,9.9,9.1,6.5,0.0,0.0,6.3,15.6,117,129,-4.8
3,Nikola Vučević,38:32,.438,.438,.313,.000,2.3,31.7,13.9,17.7,1.3,2.8,5.9,17.8,104,121,-0.5
4,Ayo Dosunmu,26:29,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,130,-18.7
5,player,,,,,,,,,,,,,,,,
6,Torrey Craig,28:52,.325,.278,.556,.444,3.1,18.8,9.3,4.2,0.0,3.7,0.0,15.1,85,124,-10.6
7,Andre Drummond,14:28,.338,.250,.000,.250,67.2,47.0,59.2,10.2,3.4,0.0,0.0,37.3,118,116,-0.5
8,Jevon Carter,13:27,.700,.700,.400,.000,6.6,40.4,19.9,0.0,0.0,8.0,0.0,15.0,148,119,8.9
9,Dalen Terry,11:18,.750,.750,1.000,.000,0.0,0.0,0.0,11.1,0.0,9.6,0.0,7.2,166,122,2.4
10,Julian Phillips,3:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.7
11,Alex Caruso,Did Not Dress,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
