,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Donovan Mitchell,33:23,10,19,.526,3,9,.333,2,4,.500,0,4,4,7,0,0,4,3,25,+16,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
1,Max Strus,28:33,4,8,.500,2,4,.500,1,2,.500,4,6,10,4,1,0,0,1,11,+13,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
2,Dean Wade,27:50,2,5,.400,2,5,.400,0,0,,0,5,5,1,2,2,0,1,6,+19,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
3,Darius Garland,24:06,4,10,.400,1,3,.333,0,0,,0,2,2,7,1,0,3,0,9,+2,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
4,Jarrett Allen,21:09,6,13,.462,0,0,,2,4,.500,2,7,9,2,0,3,2,1,14,+6,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
6,Caris LeVert,29:02,6,10,.600,1,4,.250,3,4,.750,0,1,1,3,2,0,2,1,16,-11,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
7,Georges Niang,22:26,2,7,.286,1,4,.250,0,0,,1,4,5,0,0,0,0,4,5,-7,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
8,Isaac Okoro,21:02,2,4,.500,1,1,1.000,1,1,1.000,1,3,4,0,0,0,1,2,6,+7,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
9,Sam Merrill,17:38,3,6,.500,3,5,.600,0,0,,0,2,2,1,0,0,0,1,9,-5,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
10,Damian Jones,14:51,2,4,.500,0,0,,3,3,1.000,2,4,6,1,0,3,2,2,7,-5,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01
11,Craig Porter Jr.,0:0,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Tristan Thompson,Not With Team,Cleveland Cavaliers,Memphis Grizzlies,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
