,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Fred VanVleet,5:00,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,1,3,-5,Houston Rockets,Cleveland Cavaliers,2023-12-18
1,Dillon Brooks,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-5,Houston Rockets,Cleveland Cavaliers,2023-12-18
2,Jalen Green,5:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5,Houston Rockets,Cleveland Cavaliers,2023-12-18
3,Alperen Şengün,4:49,2,4,.500,1,2,.500,0,0,,1,0,1,0,1,0,0,0,5,-3,Houston Rockets,Cleveland Cavaliers,2023-12-18
4,Jabari Smith Jr., ,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Tari Eason,5:00,0,5,.000,0,2,.000,0,0,,1,1,2,1,1,0,0,2,0,-5,Houston Rockets,Cleveland Cavaliers,2023-12-18
7,Jeff Green, ,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Aaron Holiday, ,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Jae'Sean Tate,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Houston Rockets,Cleveland Cavaliers,2023-12-18
10,Jock Landale, ,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Reggie Bullock,0:0,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jeenathan Williams,0:0,Houston Rockets,Cleveland Cavaliers,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
