,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,31:43,9,16,.563,3,9,.333,1,1,1.000,0,1,1,11,1,1,0,2,22,+9,Washington Wizards,Philadelphia76ers,2023-11-06
1,Tobias Harris,30:38,6,11,.545,0,2,.000,6,6,1.000,1,4,5,5,1,0,2,1,18,+9,Washington Wizards,Philadelphia76ers,2023-11-06
2,Joel Embiid,30:31,17,25,.680,0,2,.000,14,14,1.000,2,9,11,6,1,1,1,2,48,+15,Washington Wizards,Philadelphia76ers,2023-11-06
3,Kelly Oubre Jr.,26:35,1,5,.200,0,2,.000,1,2,.500,1,4,5,1,1,1,3,2,3,-6,Washington Wizards,Philadelphia76ers,2023-11-06
4,De'Anthony Melton,26:15,5,10,.500,4,5,.800,0,0,,0,3,3,4,1,0,1,1,14,+2,Washington Wizards,Philadelphia76ers,2023-11-06
6,Nicolas Batum,17:27,4,5,.800,3,4,.750,0,0,,0,2,2,0,1,0,0,1,11,+30,Washington Wizards,Philadelphia76ers,2023-11-06
7,Furkan Korkmaz,14:19,0,2,.000,0,2,.000,1,2,.500,1,2,3,2,0,0,1,1,1,+5,Washington Wizards,Philadelphia76ers,2023-11-06
8,Paul Reed,13:31,3,3,1.000,0,0,,0,0,,2,4,6,2,1,0,1,1,6,+9,Washington Wizards,Philadelphia76ers,2023-11-06
9,Jaden Springer,12:16,0,4,.000,0,1,.000,2,4,.500,1,0,1,0,1,0,1,1,2,+4,Washington Wizards,Philadelphia76ers,2023-11-06
10,Patrick Beverley,11:36,2,3,.667,1,2,.500,1,1,1.000,2,2,4,5,1,1,1,0,6,+27,Washington Wizards,Philadelphia76ers,2023-11-06
11,Danuel House Jr.,6:43,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,2,0,3,-9,Washington Wizards,Philadelphia76ers,2023-11-06
12,Marcus Morris,6:27,1,2,.500,0,0,,1,1,1.000,0,1,1,0,0,1,0,0,3,+7,Washington Wizards,Philadelphia76ers,2023-11-06
13,Robert Covington,4:03,2,2,1.000,1,1,1.000,2,2,1.000,0,0,0,0,3,1,0,2,7,0,Washington Wizards,Philadelphia76ers,2023-11-06
14,Mo Bamba,3:58,0,0,,0,0,,2,2,1.000,0,2,2,0,0,1,2,1,2,-6,Washington Wizards,Philadelphia76ers,2023-11-06
15,KJ Martin,3:58,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-6,Washington Wizards,Philadelphia76ers,2023-11-06
