,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Taurean Prince,29:28,3,6,.500,2,5,.400,0,0,,0,3,3,1,1,0,0,3,8,+9,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
1,Anthony Davis,26:50,7,11,.636,0,0,,5,6,.833,4,7,11,5,0,6,2,1,19,+21,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
2,D'Angelo Russell,26:35,8,12,.667,6,8,.750,2,3,.667,0,3,3,5,0,0,0,0,24,+25,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
3,Cam Reddish,24:45,3,7,.429,3,5,.600,1,2,.500,0,1,1,2,0,0,0,2,10,+16,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
4,LeBron James,22:39,6,11,.545,3,6,.500,1,2,.500,0,9,9,6,1,0,4,1,16,+15,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
6,Austin Reaves,29:11,5,9,.556,4,4,1.000,2,3,.667,2,10,12,7,0,0,3,0,16,+13,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
7,Rui Hachimura,23:50,8,10,.800,3,3,1.000,4,4,1.000,0,3,3,0,0,0,5,2,23,+6,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
8,Christian Wood,21:58,1,8,.125,0,3,.000,0,0,,3,7,10,2,0,1,3,2,2,+9,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
9,Jaxson Hayes,21:10,4,4,1.000,0,0,,3,4,.750,1,0,1,1,1,3,0,2,11,+6,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
10,Max Christie,8:33,2,2,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,1,0,5,+10,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
11,Maxwell Lewis,5:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5,Memphis Grizzlies,Los Angeles Lakers,2023-11-14
12,Jalen Hood-Schifino,Did Not Dress,Memphis Grizzlies,Los Angeles Lakers,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
