,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shaedon Sharpe,39:24,11,15,.733,4,7,.571,3,3,1.000,0,10,10,5,1,0,5,3,29,+10,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
1,Malcolm Brogdon,30:46,3,7,.429,1,3,.333,4,4,1.000,2,1,3,7,2,1,5,0,11,-9,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
2,Deandre Ayton,29:41,5,9,.556,0,0,,0,0,,2,4,6,3,0,0,3,2,10,-6,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
3,Jerami Grant,28:12,4,12,.333,3,6,.500,2,2,1.000,0,2,2,3,2,1,3,4,13,+6,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
4,Toumani Camara,24:18,4,6,.667,1,3,.333,0,0,,1,1,2,1,2,1,1,0,9,-2,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
6,Jabari Walker,23:56,3,7,.429,0,2,.000,0,0,,2,10,12,1,1,0,1,3,6,+5,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
7,Matisse Thybulle,23:42,4,8,.500,2,5,.400,0,0,,1,1,2,0,1,0,0,1,10,+10,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
8,Scoot Henderson,21:42,1,8,.125,0,5,.000,0,0,,0,1,1,7,0,0,3,2,2,+12,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
9,Duop Reath,18:19,4,5,.800,3,4,.750,2,2,1.000,1,1,2,2,1,1,1,2,13,+14,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30
10,Moses Brown,0:0,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Skylar Mays,0:0,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kris Murray,0:0,Portland Trail Blazers,Cleveland Cavaliers,2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
