,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Deni Avdija,39:54,13,24,.542,6,10,.600,11,13,.846,5,10,15,3,0,1,3,2,43,+14,Washington Wizards,New Orleans Pelicans,2024-02-14
1,Tyus Jones,39:32,5,7,.714,4,6,.667,0,0,,0,2,2,15,1,0,2,2,14,0,Washington Wizards,New Orleans Pelicans,2024-02-14
2,Jordan Poole,35:06,7,15,.467,5,10,.500,0,0,,2,3,5,6,3,0,4,5,19,+9,Washington Wizards,New Orleans Pelicans,2024-02-14
3,Marvin Bagley III,30:05,6,14,.429,1,2,.500,1,2,.500,6,4,10,2,0,2,1,1,14,-1,Washington Wizards,New Orleans Pelicans,2024-02-14
4,Bilal Coulibaly,26:37,3,6,.500,0,2,.000,0,0,,0,3,3,1,1,0,4,5,6,-10,Washington Wizards,New Orleans Pelicans,2024-02-14
6,Corey Kispert,32:21,7,15,.467,5,10,.500,1,1,1.000,0,4,4,6,1,0,2,5,20,+2,Washington Wizards,New Orleans Pelicans,2024-02-14
7,Landry Shamet,16:52,2,8,.250,0,4,.000,4,4,1.000,2,0,2,1,0,0,2,0,8,-15,Washington Wizards,New Orleans Pelicans,2024-02-14
8,Richaun Holmes,10:59,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,0,0,2,-7,Washington Wizards,New Orleans Pelicans,2024-02-14
9,Eugene Omoruyi,3:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-10,Washington Wizards,New Orleans Pelicans,2024-02-14
10,Delon Wright,2:59,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-14,Washington Wizards,New Orleans Pelicans,2024-02-14
11,Jared Butler,2:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,Washington Wizards,New Orleans Pelicans,2024-02-14
12,Patrick Baldwin Jr.,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Johnny Davis,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
