,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Anthony Edwards,39:08,9,21,.429,1,6,.167,4,4,1.000,2,8,10,5,2,0,3,1,23,+9,New York Knicks,Minnesota Timberwolves,2023-11-20
1,Karl-Anthony Towns,35:45,6,10,.600,2,3,.667,6,7,.857,0,5,5,4,3,2,3,6,20,+14,New York Knicks,Minnesota Timberwolves,2023-11-20
2,Mike Conley,27:55,3,9,.333,3,8,.375,2,2,1.000,0,1,1,5,0,1,0,3,11,+20,New York Knicks,Minnesota Timberwolves,2023-11-20
3,Rudy Gobert,26:23,7,7,1.000,0,0,,2,7,.286,3,4,7,1,0,2,1,2,16,+16,New York Knicks,Minnesota Timberwolves,2023-11-20
4,Jaden McDaniels,4:30,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,4,+1,New York Knicks,Minnesota Timberwolves,2023-11-20
6,Nickeil Alexander-Walker,33:05,4,8,.500,3,6,.500,0,0,,1,2,3,3,0,0,0,2,11,+15,New York Knicks,Minnesota Timberwolves,2023-11-20
7,Kyle Anderson,23:05,3,4,.750,0,0,,3,5,.600,0,2,2,5,1,2,1,2,9,+3,New York Knicks,Minnesota Timberwolves,2023-11-20
8,Naz Reid,18:13,3,8,.375,1,6,.167,3,3,1.000,0,3,3,1,1,0,3,6,10,+3,New York Knicks,Minnesota Timberwolves,2023-11-20
9,Troy Brown Jr.,16:34,1,5,.200,1,3,.333,2,2,1.000,1,4,5,2,0,0,0,2,5,+2,New York Knicks,Minnesota Timberwolves,2023-11-20
10,Shake Milton,14:01,2,5,.400,0,2,.000,2,2,1.000,0,5,5,4,0,0,1,1,6,0,New York Knicks,Minnesota Timberwolves,2023-11-20
11,Josh Minott,1:20,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,+2,New York Knicks,Minnesota Timberwolves,2023-11-20
12,Jordan McLaughlin,Did Not Dress,New York Knicks,Minnesota Timberwolves,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
