,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Vassell,35:15,9,17,.529,1,6,.167,4,5,.800,1,4,5,3,2,0,2,2,23,+4,Dallas Mavericks,San Antonio Spurs,2023-10-25
1,Zach Collins,31:55,6,10,.600,0,4,.000,2,2,1.000,1,4,5,3,1,2,3,4,14,-4,Dallas Mavericks,San Antonio Spurs,2023-10-25
2,Keldon Johnson,31:44,7,15,.467,1,3,.333,2,3,.667,2,7,9,7,0,0,3,4,17,0,Dallas Mavericks,San Antonio Spurs,2023-10-25
3,Jeremy Sochan,28:41,4,12,.333,2,4,.500,3,6,.500,3,5,8,5,1,0,3,4,13,-10,Dallas Mavericks,San Antonio Spurs,2023-10-25
4,Victor Wembanyama,23:19,6,9,.667,3,5,.600,0,1,.000,0,5,5,2,2,1,5,5,15,0,Dallas Mavericks,San Antonio Spurs,2023-10-25
6,Tre Jones,25:06,5,7,.714,2,3,.667,4,4,1.000,1,4,5,6,0,0,1,0,16,+1,Dallas Mavericks,San Antonio Spurs,2023-10-25
7,Cedi Osman,22:16,5,10,.500,2,6,.333,0,0,,0,0,0,2,0,1,0,2,12,-11,Dallas Mavericks,San Antonio Spurs,2023-10-25
8,Malaki Branham,17:45,3,7,.429,0,3,.000,1,1,1.000,0,2,2,2,1,0,1,1,7,-2,Dallas Mavericks,San Antonio Spurs,2023-10-25
9,Charles Bassey,13:03,1,1,1.000,0,0,,0,0,,1,4,5,2,1,0,1,0,2,-6,Dallas Mavericks,San Antonio Spurs,2023-10-25
10,Doug McDermott,10:56,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,1,0,1,0,-7,Dallas Mavericks,San Antonio Spurs,2023-10-25
11,Dominick Barlow,0:0,Dallas Mavericks,San Antonio Spurs,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Julian Champagnie,0:0,Dallas Mavericks,San Antonio Spurs,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Devonte' Graham,Player Suspended,Dallas Mavericks,San Antonio Spurs,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Sandro Mamukelashvili,0:0,Dallas Mavericks,San Antonio Spurs,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blake Wesley,0:0,Dallas Mavericks,San Antonio Spurs,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
