,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cade Cunningham,44:10,.769,.729,.208,.375,2.7,12.4,7.1,24.9,3.2,2.2,9.7,28.3,149,124,14.4
1,Bojan Bogdanović,38:59,.682,.676,.529,.176,3.0,3.5,3.2,6.7,0.0,0.0,9.8,21.0,130,135,-1.0
2,Jaden Ivey,29:02,.493,.462,.154,.385,8.1,28.3,17.4,17.4,0.0,0.0,11.6,23.9,108,129,-8.2
3,Marvin Bagley III,22:44,.618,.583,.000,.333,5.1,0.0,2.8,0.0,0.0,0.0,12.7,28.0,112,136,-7.8
4,Ausar Thompson,18:56,.200,.200,.200,.000,18.6,36.2,26.7,16.7,2.5,0.0,28.6,14.9,77,122,-7.7
5,player,,,,,,,,,,,,,,,,
6,James Wiseman,24:59,.850,1.000,.000,.400,9.4,27.4,17.7,10.0,0.0,0.0,25.4,12.7,128,130,-1.0
7,Alec Burks,23:15,.253,.182,.182,.182,5.0,5.9,5.4,9.4,2.0,0.0,0.0,20.6,77,130,-14.7
8,Marcus Sasser,21:19,.833,.833,.333,.000,0.0,6.4,3.0,5.2,2.2,4.6,0.0,5.7,175,126,-4.0
9,Joe Harris,12:11,.266,.000,1.000,2.000,9.6,11.3,10.4,16.4,3.9,8.0,0.0,6.2,122,120,4.7
10,Isaiah Livers,4:25,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0,136,-36.9
11,Killian Hayes,Did Not Play,,,,,,,,,,,,,,,
12,Kevin Knox,Did Not Play,,,,,,,,,,,,,,,
13,Isaiah Stewart,Did Not Dress,,,,,,,,,,,,,,,
