,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nikola Jokić,36:51,.698,.684,.053,.211,0.0,13.0,6.7,33.5,3.9,0.0,8.8,25.5,137,117,13.0
1,Aaron Gordon,36:14,.784,.750,.500,.625,10.5,16.6,13.6,9.6,0.0,0.0,8.9,12.8,156,125,2.6
2,Jamal Murray,33:21,.419,.391,.261,.087,3.8,21.6,12.9,37.0,1.4,0.0,11.2,33.2,96,121,-4.2
3,Michael Porter Jr.,30:57,.786,.786,.429,.000,0.0,11.6,6.0,4.6,3.1,0.0,0.0,18.7,154,120,10.3
4,Kentavious Caldwell-Pope,29:01,.521,.250,.750,1.000,4.4,8.3,6.4,7.1,1.6,3.6,34.2,12.5,88,122,-5.0
5,player,,,,,,,,,,,,,,,,
6,Reggie Jackson,17:18,.458,.458,.417,.000,7.3,13.9,10.7,24.4,0.0,0.0,7.7,31.0,100,127,-3.4
7,Christian Braun,16:20,.615,.625,.750,.500,7.7,22.0,15.1,0.0,0.0,0.0,17.0,14.9,107,125,-3.5
8,Peyton Watson,12:46,.333,.333,.333,.000,9.9,0.0,4.8,0.0,0.0,0.0,0.0,19.4,82,128,-17.7
9,Zeke Nnaji,11:09,.798,1.000,.000,2.000,11.3,10.8,11.0,0.0,4.3,0.0,51.5,14.4,80,115,-10.9
10,Justin Holiday,10:05,.000,.000,1.000,.000,0.0,11.9,6.1,9.9,0.0,0.0,0.0,4.1,57,127,-9.5
11,Braxton Key,5:57,.500,.500,.667,.000,0.0,40.3,20.7,20.2,0.0,0.0,0.0,20.8,118,119,1.5
12,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,
13,Jay Huff,Did Not Play,,,,,,,,,,,,,,,
14,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
