,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Poole,26:53,.501,.405,.571,.429,3.4,8.1,5.6,17.0,3.5,0.0,3.9,39.8,106,124,0.3
1,Tyus Jones,24:58,.875,.875,.250,.000,3.7,8.7,6.0,35.5,1.9,0.0,0.0,13.2,183,128,10.7
2,Kyle Kuzma,24:43,.306,.318,.455,.091,0.0,39.7,18.2,15.3,0.0,0.0,20.8,24.1,58,122,-15.2
3,Daniel Gafford,23:29,.778,.714,.000,.857,3.9,13.9,8.5,6.1,2.0,0.0,9.4,18.7,146,126,2.5
4,Deni Avdija,20:14,.554,.400,.000,.600,9.1,10.8,9.9,24.2,2.3,0.0,0.0,12.9,144,126,3.1
5,player,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,32:03,.438,.438,.250,.000,0.0,10.2,4.7,7.6,1.5,2.9,20.0,12.8,76,127,-7.3
7,Corey Kispert,24:58,.567,.533,.467,.133,0.0,4.4,2.0,0.0,0.0,3.7,5.9,27.8,103,132,-5.3
8,Mike Muscala,13:49,.200,.200,.200,.000,13.4,31.6,21.7,0.0,0.0,0.0,16.7,17.9,58,124,-19.5
9,Landry Shamet,12:35,.000,.000,.500,.000,0.0,0.0,0.0,8.7,0.0,0.0,0.0,6.5,29,135,-17.3
10,Anthony Gill,10:42,.800,.800,.200,.000,17.3,10.2,14.0,0.0,0.0,8.6,0.0,19.2,163,127,9.0
11,Ryan Rollins,10:42,.788,.875,.250,.250,0.0,10.2,4.7,14.7,0.0,8.6,0.0,17.1,150,127,8.1
12,Patrick Baldwin Jr.,7:27,.000,.000,.000,.000,0.0,14.6,6.7,0.0,0.0,0.0,0.0,5.5,0,130,-14.2
13,Jared Butler,7:27,.680,.700,.600,.400,0.0,14.6,6.7,100.0,6.3,0.0,0.0,32.5,155,115,31.1
14,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,
