,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Stephen Curry,29:51,2,14,.143,0,9,.000,5,5,1.000,0,1,1,6,0,0,2,3,9,-17
1,Klay Thompson,28:29,10,15,.667,5,7,.714,0,0,,0,0,0,3,0,0,2,0,25,-16
2,Trayce Jackson-Davis,26:49,8,9,.889,0,0,,0,0,,3,8,11,2,0,3,0,0,16,-3
3,Jonathan Kuminga,24:54,5,13,.385,1,5,.200,2,2,1.000,1,3,4,4,1,1,1,0,13,-5
4,Andrew Wiggins,16:58,1,6,.167,0,2,.000,1,2,.500,0,2,2,1,0,0,1,0,3,-29
5,player,,,,,,,,,,,,,,,,,,,,
6,Brandin Podziemski,28:33,2,11,.182,1,8,.125,0,0,,2,6,8,4,0,0,0,1,5,-9
7,Moses Moody,21:36,7,9,.778,4,6,.667,3,3,1.000,0,3,3,1,1,0,1,1,21,-2
8,Dario Šarić,18:21,4,10,.400,2,5,.400,1,1,1.000,2,3,5,4,2,0,0,1,11,-4
9,Kevon Looney,17:04,4,6,.667,0,0,,2,2,1.000,7,0,7,2,0,0,1,2,10,-7
10,Cory Joseph,14:25,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,1,0,-3
11,Lester Quinones,6:30,2,3,.667,1,2,.500,0,0,,0,1,1,0,1,0,1,1,5,+10
12,Jerome Robinson,6:30,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,+10
13,Draymond Green,Did Not Play,,,,,,,,,,,,,,,,,,,
