,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,37:46,8,17,.471,1,7,.143,3,3,1.000,1,6,7,1,1,0,3,0,20,-16
1,Terry Rozier,34:36,8,23,.348,4,11,.364,6,6,1.000,2,3,5,7,0,0,1,2,26,-18
2,LaMelo Ball,30:29,9,24,.375,3,13,.231,0,0,,2,8,10,5,3,0,2,3,21,+8
3,Nick Richards,26:44,1,5,.200,0,0,,0,0,,0,8,8,0,0,0,1,4,2,-15
4,Cody Martin,22:48,1,3,.333,1,2,.500,0,0,,2,0,2,2,0,2,3,1,3,-8
5,player,,,,,,,,,,,,,,,,,,,,
6,P.J. Washington,28:25,2,7,.286,1,5,.200,0,2,.000,2,4,6,1,1,0,1,3,5,-4
7,Nick Smith Jr.,16:17,2,5,.400,0,2,.000,0,0,,0,2,2,0,0,0,2,0,4,-19
8,Ish Smith,12:28,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,0,1,-6
9,Nathan Mensah,11:10,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,3,2,0
10,JT Thor,9:37,0,6,.000,0,0,,0,0,,4,0,4,1,0,1,0,1,0,-10
11,Bryce McGowens,5:20,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2,+1
12,James Bouknight,2:10,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,+1
13,Leaky Black,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
14,Brandon Miller,Did Not Dress,,,,,,,,,,,,,,,,,,,
