,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jaime Jaquez Jr.,38:29,6,13,.462,0,3,.000,3,4,.750,3,1,4,2,4,0,2,2,15,-17,Miami Heat,Los Angeles Clippers,2024-01-01
1,Bam Adebayo,35:45,6,17,.353,0,2,.000,9,13,.692,3,12,15,4,0,0,3,3,21,-12,Miami Heat,Los Angeles Clippers,2024-01-01
2,Tyler Herro,34:35,4,13,.308,4,8,.500,0,0,,0,6,6,6,2,0,3,1,12,-29,Miami Heat,Los Angeles Clippers,2024-01-01
3,Jamal Cain,34:31,4,12,.333,1,4,.250,0,0,,3,0,3,1,1,1,0,3,9,-22,Miami Heat,Los Angeles Clippers,2024-01-01
4,Kyle Lowry,24:24,3,5,.600,0,1,.000,2,2,1.000,1,0,1,3,0,0,3,3,8,-19,Miami Heat,Los Angeles Clippers,2024-01-01
6,Duncan Robinson,26:05,3,8,.375,3,7,.429,6,6,1.000,0,1,1,2,0,0,1,1,15,-3,Miami Heat,Los Angeles Clippers,2024-01-01
7,Kevin Love,22:30,7,11,.636,1,5,.200,2,2,1.000,2,2,4,3,0,2,1,2,17,+5,Miami Heat,Los Angeles Clippers,2024-01-01
8,R.J. Hampton,11:34,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,+9,Miami Heat,Los Angeles Clippers,2024-01-01
9,Thomas Bryant,3:22,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6,Miami Heat,Los Angeles Clippers,2024-01-01
10,Nikola Jović,2:55,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,3,+3,Miami Heat,Los Angeles Clippers,2024-01-01
11,Cole Swider,2:55,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3,Miami Heat,Los Angeles Clippers,2024-01-01
12,Orlando Robinson,2:55,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,0,0,1,+3,Miami Heat,Los Angeles Clippers,2024-01-01
