,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dejounte Murray,39:22,17,24,.708,3,5,.600,4,4,1.000,0,7,7,5,2,0,3,1,41,+25
1,Trae Young,35:00,9,22,.409,1,7,.143,5,5,1.000,0,1,1,8,1,0,1,1,24,+4
2,Jalen Johnson,33:06,5,7,.714,1,2,.500,1,1,1.000,1,4,5,3,1,1,2,3,12,+19
3,De'Andre Hunter,30:21,6,10,.600,3,5,.600,1,2,.500,0,4,4,2,1,0,0,0,16,+4
4,Clint Capela,22:34,0,3,.000,0,0,,2,2,1.000,1,4,5,1,0,5,1,3,2,-4
5,player,,,,,,,,,,,,,,,,,,,,
6,Saddiq Bey,25:10,4,5,.800,3,3,1.000,0,0,,0,6,6,1,0,1,1,2,11,+17
7,Onyeka Okongwu,24:15,3,3,1.000,0,0,,4,4,1.000,2,5,7,3,0,0,0,1,10,+22
8,Bogdan Bogdanović,20:27,3,10,.300,2,7,.286,0,0,,0,1,1,4,1,0,1,1,8,+3
9,AJ Griffin,6:12,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,-8
10,Kobe Bufkin,1:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
11,Bruno Fernando,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
12,Mouhamed Gueye,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
13,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Garrison Mathews,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,
