,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,John Collins,33:38,.663,.650,.300,.300,10.7,19.9,15.5,7.8,1.5,4.6,0.0,15.1,147,130,0.7,Philadelphia76ers,Utah Jazz,2024-02-01
1,Lauri Markkanen,33:26,.835,.800,.600,.267,7.2,26.7,17.3,14.1,1.5,0.0,0.0,22.5,170,132,11.1,Philadelphia76ers,Utah Jazz,2024-02-01
2,Simone Fontecchio,26:41,.389,.389,.667,.000,9.0,8.4,8.7,9.1,0.0,0.0,0.0,15.1,105,140,-11.6,Philadelphia76ers,Utah Jazz,2024-02-01
3,Collin Sexton,24:49,.698,.643,.286,.286,0.0,4.5,2.3,39.3,2.0,3.1,16.0,33.9,124,134,5.1,Philadelphia76ers,Utah Jazz,2024-02-01
4,Kris Dunn,16:01,.375,.375,.250,.000,0.0,20.9,10.8,28.5,0.0,9.7,20.0,14.0,96,129,-1.3,Philadelphia76ers,Utah Jazz,2024-02-01
6,Jordan Clarkson,34:11,.442,.367,.467,.467,0.0,6.5,3.4,37.0,0.0,0.0,5.2,25.0,113,140,-7.4,Philadelphia76ers,Utah Jazz,2024-02-01
7,Keyonte George,21:00,.611,.611,.444,.000,0.0,15.9,8.3,20.4,0.0,0.0,18.2,23.5,102,138,-8.5,Philadelphia76ers,Utah Jazz,2024-02-01
8,Kelly Olynyk,18:49,.989,.875,.500,1.750,0.0,17.8,9.2,20.5,0.0,0.0,0.0,16.9,211,138,10.0,Philadelphia76ers,Utah Jazz,2024-02-01
9,Ochai Agbaji,17:02,.000,.000,.000,.000,0.0,6.6,3.4,6.3,0.0,0.0,25.0,10.5,18,140,-21.3,Philadelphia76ers,Utah Jazz,2024-02-01
10,Walker Kessler,14:21,1.000,1.000,.000,.000,25.1,31.1,28.2,21.2,0.0,21.6,20.0,15.6,168,116,15.3,Philadelphia76ers,Utah Jazz,2024-02-01
11,Omer Yurtseven,0:02,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,142,-10.3,Philadelphia76ers,Utah Jazz,2024-02-01
12,Taylor Hendricks,0:0,Philadelphia76ers,Utah Jazz,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Talen Horton-Tucker,0:0,Philadelphia76ers,Utah Jazz,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Luka Šamanić,0:0,Philadelphia76ers,Utah Jazz,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Brice Sensabaugh,0:0,Philadelphia76ers,Utah Jazz,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
