,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Mikal Bridges,33:48,7,18,.389,3,9,.333,4,6,.667,0,4,4,4,0,1,1,4,21,-3,Brooklyn Nets,Portland Trail Blazers,2024-01-17
1,Spencer Dinwiddie,32:26,5,8,.625,3,4,.750,6,7,.857,0,2,2,7,1,0,1,2,19,+12,Brooklyn Nets,Portland Trail Blazers,2024-01-17
2,Dorian Finney-Smith,32:01,2,5,.400,1,4,.250,2,2,1.000,1,4,5,1,2,0,1,1,7,-7,Brooklyn Nets,Portland Trail Blazers,2024-01-17
3,Nic Claxton,31:49,4,5,.800,0,0,,4,10,.400,2,10,12,0,3,1,1,3,12,-4,Brooklyn Nets,Portland Trail Blazers,2024-01-17
4,Cameron Johnson,26:38,6,9,.667,1,3,.333,0,0,,1,2,3,5,0,1,0,1,13,+1,Brooklyn Nets,Portland Trail Blazers,2024-01-17
6,Cam Thomas,21:40,2,7,.286,2,4,.500,2,2,1.000,0,0,0,4,0,0,1,0,8,-1,Brooklyn Nets,Portland Trail Blazers,2024-01-17
7,Royce O'Neale,20:26,1,4,.250,0,3,.000,0,0,,0,3,3,3,0,0,2,1,2,-3,Brooklyn Nets,Portland Trail Blazers,2024-01-17
8,Lonnie Walker IV,18:49,5,10,.500,3,7,.429,0,0,,0,1,1,0,1,0,1,0,13,+10,Brooklyn Nets,Portland Trail Blazers,2024-01-17
9,Dennis Smith Jr.,14:00,1,4,.250,0,1,.000,0,0,,2,1,3,2,2,0,1,1,2,-14,Brooklyn Nets,Portland Trail Blazers,2024-01-17
10,Trendon Watford,8:19,2,3,.667,2,3,.667,0,0,,0,0,0,2,0,0,1,1,6,-1,Brooklyn Nets,Portland Trail Blazers,2024-01-17
11,Harry Giles,0:0,Brooklyn Nets,Portland Trail Blazers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Day'Ron Sharpe,Not With Team,Brooklyn Nets,Portland Trail Blazers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
