,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Scottie Barnes,37:03,.456,.406,.250,.375,2.4,16.5,9.5,22.9,2.5,9.4,17.7,26.4,85,87,3.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
1,Pascal Siakam,34:06,.419,.382,.294,.118,0.0,17.9,9.0,29.2,1.4,0.0,10.1,25.2,87,94,-1.2,Minnesota Timberwolves,Toronto Raptors,2023-10-25
2,OG Anunoby,33:48,.720,.692,.692,.154,0.0,15.5,7.8,5.4,2.8,6.2,12.6,20.3,113,89,9.5,Minnesota Timberwolves,Toronto Raptors,2023-10-25
3,Dennis Schröder,32:33,.615,.588,.471,.118,2.7,5.4,4.1,42.7,0.0,0.0,10.1,26.4,117,104,5.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
4,Jakob Poeltl,23:43,.735,1.000,.000,1.333,11.2,29.4,20.4,6.8,2.0,2.9,0.0,8.7,158,85,4.3,Minnesota Timberwolves,Toronto Raptors,2023-10-25
6,Gary Trent Jr.,26:42,.313,.313,.500,.000,0.0,6.5,3.3,11.1,1.8,2.6,0.0,13.0,73,98,-5.7,Minnesota Timberwolves,Toronto Raptors,2023-10-25
7,Precious Achiuwa,24:17,.444,.444,.111,.000,11.0,18.0,14.5,0.0,0.0,0.0,18.2,19.6,80,97,-9.5,Minnesota Timberwolves,Toronto Raptors,2023-10-25
8,Jalen McDaniels,16:08,.000,.000,1.000,.000,0.0,10.8,5.5,16.5,2.9,4.3,0.0,8.0,37,92,-4.2,Minnesota Timberwolves,Toronto Raptors,2023-10-25
9,Malachi Flynn,9:33,.500,.500,.333,.000,0.0,0.0,0.0,32.5,4.9,0.0,40.0,22.6,70,95,-8.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
10,Gradey Dick,2:07,.000,.000,.000,.000,0.0,0.0,0.0,63.0,0.0,0.0,0.0,20.4,51,106,-17.0,Minnesota Timberwolves,Toronto Raptors,2023-10-25
11,Chris Boucher,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Otto Porter Jr.,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrett Temple,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Thaddeus Young,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
