,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaren Jackson Jr.,33:06,8,18,.444,1,7,.143,9,9,1.000,1,5,6,5,1,0,2,3,26,-5
1,Vince Williams Jr.,29:53,5,9,.556,3,6,.500,1,2,.500,0,5,5,2,1,0,2,2,14,-5
2,Luke Kennard,29:44,5,9,.556,4,7,.571,0,1,.000,0,2,2,6,0,0,3,0,14,-15
3,Santi Aldama,27:44,2,7,.286,1,5,.200,0,0,,0,8,8,3,1,2,2,0,5,-25
4,John Konchar,26:35,1,4,.250,0,2,.000,0,0,,0,5,5,6,0,2,2,0,2,-9
5,player,,,,,,,,,,,,,,,,,,,,
6,David Roddy,31:37,5,11,.455,1,5,.200,0,0,,0,2,2,3,0,0,1,3,11,-22
7,Ziaire Williams,22:07,2,9,.222,0,5,.000,4,4,1.000,1,0,1,1,2,0,1,3,8,-29
8,GG Jackson II,18:30,2,3,.667,2,2,1.000,4,6,.667,0,1,1,0,0,0,0,2,10,-17
9,Jacob Gilyard,15:38,1,3,.333,1,3,.333,0,0,,0,1,1,1,1,0,1,0,3,-13
10,Scotty Pippen Jr.,5:06,1,2,.500,0,0,,1,1,1.000,1,0,1,1,0,0,1,0,3,-5
11,Jake LaRavia,Did Not Dress,,,,,,,,,,,,,,,,,,,
12,Xavier Tillman Sr.,Did Not Dress,,,,,,,,,,,,,,,,,,,
