,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Lauri Markkanen,28:06,7,13,.538,5,7,.714,0,0,,0,3,3,0,1,2,1,1,19,-21
1,John Collins,28:02,5,9,.556,1,3,.333,0,0,,5,5,10,3,0,0,1,3,11,-28
2,Walker Kessler,23:28,1,4,.250,0,2,.000,0,0,,2,3,5,1,0,1,3,3,2,-17
3,Jordan Clarkson,21:40,3,10,.300,0,3,.000,1,1,1.000,1,1,2,2,0,0,5,3,7,-26
4,Talen Horton-Tucker,16:16,1,7,.143,0,3,.000,2,4,.500,0,0,0,1,1,0,0,4,4,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Keyonte George,27:02,4,12,.333,2,8,.250,2,2,1.000,2,5,7,6,1,0,2,0,12,-8
7,Collin Sexton,23:03,4,8,.500,0,0,,6,6,1.000,1,1,2,6,0,0,2,1,14,-7
8,Kris Dunn,19:59,2,7,.286,0,1,.000,0,0,,0,2,2,3,2,0,1,2,4,+4
9,Simone Fontecchio,18:21,5,8,.625,3,6,.500,0,0,,1,2,3,0,0,1,2,1,13,+6
10,Kelly Olynyk,15:37,4,5,.800,0,1,.000,1,1,1.000,2,4,6,3,0,0,1,2,9,-5
11,Ochai Agbaji,6:22,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,-3
12,Luka Šamanić,6:02,2,4,.500,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,5,+4
13,Omer Yurtseven,6:02,2,3,.667,0,1,.000,0,0,,1,3,4,1,0,0,0,0,4,+4
