,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,35:34,.552,.533,.667,.333,0.0,20.8,11.4,11.9,1.4,0.0,14.9,25.7,97,104,-4.3
1,Kyrie Irving,34:37,.659,.647,.176,.059,3.2,10.7,7.3,39.4,2.9,2.2,5.4,24.1,140,104,10.1
2,Josh Green,31:36,.929,.889,.778,.444,3.5,14.6,9.6,18.5,3.2,0.0,8.5,16.8,172,104,14.9
3,Maxi Kleber,27:30,.875,.875,.500,.000,8.1,6.7,7.3,27.7,0.0,2.7,11.1,14.8,165,112,12.0
4,Derrick Jones Jr.,14:30,.317,.286,.571,.286,0.0,12.7,7.0,9.4,0.0,0.0,0.0,24.6,74,111,-15.1
5,player,,,,,,,,,,,,,,,,
6,Grant Williams,28:17,.866,.800,.600,1.400,3.9,19.6,12.5,9.2,0.0,2.7,11.0,14.5,162,106,5.2
7,Tim Hardaway Jr.,21:44,.000,.000,.625,.000,0.0,8.5,4.6,0.0,0.0,3.5,0.0,16.6,0,111,-23.7
8,Dwight Powell,15:49,.000,.000,.000,.000,14.1,29.2,22.4,7.2,0.0,0.0,50.0,5.7,86,103,-11.0
9,Jaden Hardy,14:39,.781,.750,.600,.200,0.0,6.3,3.4,0.0,0.0,0.0,8.4,36.7,128,114,9.7
10,Richaun Holmes,4:41,,,,,0.0,19.7,10.8,48.8,0.0,0.0,,0.0,240,108,16.2
11,A.J. Lawson,4:41,.773,1.000,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,129,117,9.7
12,Olivier-Maxence Prosper,3:11,.000,.000,.000,.000,35.1,0.0,15.9,0.0,15.8,0.0,0.0,28.4,45,83,-14.6
13,Brandon Williams,3:11,.000,.000,.500,.000,0.0,0.0,0.0,71.8,0.0,0.0,0.0,28.4,62,117,-17.3
14,Seth Curry,Did Not Play,,,,,,,,,,,,,,,
15,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
