,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Williams,34:49,12,18,.667,3,6,.500,6,7,.857,0,2,2,3,1,0,3,3,33,+2,Oklahoma City Thunder,Orlando Magic,2024-02-13
1,Shai Gilgeous-Alexander,34:17,11,24,.458,1,1,1.000,9,10,.900,0,3,3,5,2,1,1,5,32,0,Oklahoma City Thunder,Orlando Magic,2024-02-13
2,Chet Holmgren,31:46,4,8,.500,1,3,.333,4,4,1.000,2,7,9,1,1,5,1,5,13,+15,Oklahoma City Thunder,Orlando Magic,2024-02-13
3,Luguentz Dort,30:38,3,5,.600,2,4,.500,0,0,,0,4,4,4,2,0,1,1,8,+1,Oklahoma City Thunder,Orlando Magic,2024-02-13
4,Josh Giddey,27:02,5,8,.625,0,3,.000,0,0,,1,4,5,5,0,0,1,1,10,0,Oklahoma City Thunder,Orlando Magic,2024-02-13
6,Jaylin Williams,16:14,2,3,.667,2,3,.667,0,0,,0,1,1,2,0,0,0,1,6,-1,Oklahoma City Thunder,Orlando Magic,2024-02-13
7,Cason Wallace,15:59,3,5,.600,2,4,.500,0,0,,0,2,2,1,0,1,0,0,8,+16,Oklahoma City Thunder,Orlando Magic,2024-02-13
8,Aaron Wiggins,14:59,2,4,.500,1,2,.500,0,0,,0,1,1,0,1,1,1,1,5,+14,Oklahoma City Thunder,Orlando Magic,2024-02-13
9,Isaiah Joe,13:26,4,6,.667,1,3,.333,1,1,1.000,0,1,1,1,0,0,2,2,10,+10,Oklahoma City Thunder,Orlando Magic,2024-02-13
10,Kenrich Williams,9:50,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,0,0,+7,Oklahoma City Thunder,Orlando Magic,2024-02-13
11,Ousmane Dieng,9:11,0,2,.000,0,2,.000,2,2,1.000,1,0,1,4,1,0,1,1,2,+8,Oklahoma City Thunder,Orlando Magic,2024-02-13
12,Lindy Waters III,1:46,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2,Oklahoma City Thunder,Orlando Magic,2024-02-13
13,Aleksej Pokusevski,0:0,Oklahoma City Thunder,Orlando Magic,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
