,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,38:43,10,15,.667,2,2,1.000,1,1,1.000,0,6,6,3,0,1,2,3,23,-4
1,Brandon Miller,35:06,8,14,.571,4,7,.571,4,5,.800,3,6,9,2,2,0,3,0,24,+5
2,Terry Rozier,34:24,7,18,.389,1,7,.143,2,2,1.000,1,5,6,8,1,0,3,0,17,-2
3,LaMelo Ball,31:32,10,13,.769,4,6,.667,4,5,.800,1,0,1,8,3,0,4,4,28,+13
4,P.J. Washington,27:56,7,11,.636,3,4,.750,3,3,1.000,1,5,6,0,1,0,2,4,20,+14
5,player,,,,,,,,,,,,,,,,,,,,
6,Cody Martin,25:11,2,5,.400,1,1,1.000,0,0,,1,2,3,3,2,1,2,3,5,+6
7,Nathan Mensah,20:04,0,1,.000,0,0,,0,0,,2,1,3,1,0,2,0,1,0,-10
8,Nick Smith Jr.,17:47,2,6,.333,1,2,.500,0,0,,1,3,4,0,0,0,1,1,5,-10
9,JT Thor,9:17,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,+8
10,Leaky Black,Did Not Play,,,,,,,,,,,,,,,,,,,
11,James Bouknight,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Frank Ntilikina,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Ish Smith,Did Not Play,,,,,,,,,,,,,,,,,,,
