,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tobias Harris,37:44,8,11,.727,2,4,.500,6,7,.857,0,5,5,2,1,2,3,3,24,+31
1,Tyrese Maxey,34:43,6,14,.429,4,8,.500,10,10,1.000,1,9,10,4,0,0,2,1,26,+19
2,De'Anthony Melton,30:33,4,9,.444,1,2,.500,3,3,1.000,0,2,2,8,2,0,1,2,12,+27
3,Joel Embiid,29:25,12,22,.545,2,4,.500,9,12,.750,5,10,15,7,2,6,3,3,35,+28
4,P.J. Tucker,19:34,1,2,.500,1,2,.500,0,0,,0,4,4,0,1,2,1,1,3,+26
5,player,,,,,,,,,,,,,,,,,,,,
6,Kelly Oubre Jr.,25:45,3,10,.300,0,4,.000,6,6,1.000,1,2,3,0,2,1,1,1,12,-1
7,Patrick Beverley,20:26,2,3,.667,0,0,,0,0,,1,1,2,2,1,3,1,3,4,+8
8,Paul Reed,17:03,1,5,.200,0,2,.000,0,0,,1,4,5,1,0,1,1,2,2,0
9,Danuel House Jr.,10:16,1,2,.500,0,1,.000,0,0,,1,1,2,2,1,0,1,0,2,-3
10,Jaden Springer,7:36,1,3,.333,0,0,,0,0,,1,1,2,2,0,1,1,4,2,-1
11,Furkan Korkmaz,2:41,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,4,+3
12,Filip Petrušev,2:41,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
13,Mo Bamba,1:32,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0
14,Danny Green,Did Not Play,,,,,,,,,,,,,,,,,,,
