,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,40:50,13,22,.591,4,10,.400,3,3,1.000,0,4,4,10,0,0,3,3,33,+17
1,Tobias Harris,37:58,12,23,.522,5,9,.556,4,4,1.000,0,8,8,7,1,0,2,2,33,+8
2,Joel Embiid,34:59,11,21,.524,2,2,1.000,7,8,.875,1,9,10,9,2,4,6,1,31,+2
3,Marcus Morris,30:50,2,3,.667,1,2,.500,2,2,1.000,1,3,4,5,0,0,0,3,7,+4
4,Kelly Oubre Jr.,25:56,3,9,.333,2,6,.333,0,0,,0,3,3,0,1,0,0,4,8,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Robert Covington,24:06,0,1,.000,0,1,.000,0,0,,0,3,3,2,1,1,0,4,0,+15
7,Danuel House Jr.,22:58,1,1,1.000,0,0,,1,2,.500,0,1,1,1,0,0,2,2,3,+15
8,Paul Reed,13:01,1,2,.500,0,1,.000,2,2,1.000,1,3,4,0,1,1,0,2,4,+8
9,Furkan Korkmaz,7:21,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-7
10,KJ Martin,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
11,Javonte Smart,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
12,Jaden Springer,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
13,Patrick Beverley,Did Not Dress,,,,,,,,,,,,,,,,,,,
14,De'Anthony Melton,Did Not Dress,,,,,,,,,,,,,,,,,,,
