,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Coby White,37:47,6,16,.375,3,7,.429,4,5,.800,0,9,9,5,0,0,0,3,19,+6
1,DeMar DeRozan,36:43,8,20,.400,1,3,.333,12,14,.857,0,6,6,3,0,1,2,1,29,+17
2,Nikola Vučević,33:46,8,17,.471,2,3,.667,2,2,1.000,6,6,12,3,0,1,2,0,20,+2
3,Alex Caruso,30:11,4,7,.571,1,2,.500,3,4,.750,4,2,6,2,0,2,1,2,12,-4
4,Patrick Williams,28:50,3,6,.500,1,2,.500,1,2,.500,3,6,9,1,2,2,3,2,8,+5
5,player,,,,,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,21:53,3,9,.333,2,4,.500,0,0,,0,2,2,2,1,0,4,2,8,+11
7,Torrey Craig,16:45,2,4,.500,2,2,1.000,0,0,,3,1,4,2,1,0,0,2,6,+1
8,Andre Drummond,13:48,3,8,.375,0,0,,1,2,.500,5,4,9,1,1,0,3,3,7,+10
9,Jevon Carter,11:28,0,1,.000,0,1,.000,0,0,,0,0,0,3,1,0,1,1,0,+5
10,Julian Phillips,5:58,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,-2
11,Dalen Terry,2:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,
