,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaylen Brown,26:54,.505,.500,.333,.167,0.0,8.5,4.7,29.7,1.7,3.0,18.9,24.0,93,92,0.0,Utah Jazz,Boston Celtics,2024-01-05
1,Kristaps Porziņģis,26:54,.774,.643,.429,1.714,0.0,14.2,7.9,11.2,0.0,3.0,7.5,20.1,152,93,6.5,Utah Jazz,Boston Celtics,2024-01-05
2,Derrick White,26:12,.506,.444,.778,.222,0.0,20.4,11.3,16.4,1.7,3.1,0.0,15.4,116,87,2.9,Utah Jazz,Boston Celtics,2024-01-05
3,Jayson Tatum,24:38,.826,.708,.667,1.167,0.0,27.8,15.5,35.7,1.8,3.2,5.2,31.7,166,83,28.0,Utah Jazz,Boston Celtics,2024-01-05
4,Jrue Holiday,23:32,.875,.875,.375,.000,4.1,16.2,10.8,7.6,0.0,6.8,20.0,17.3,128,90,8.3,Utah Jazz,Boston Celtics,2024-01-05
6,Sam Hauser,23:29,.650,.650,.700,.000,4.1,13.0,9.0,7.1,1.9,0.0,0.0,17.3,131,91,6.4,Utah Jazz,Boston Celtics,2024-01-05
7,Payton Pritchard,23:10,.350,.350,.700,.000,4.1,3.3,3.7,25.3,1.9,0.0,23.1,22.9,74,95,-9.1,Utah Jazz,Boston Celtics,2024-01-05
8,Oshae Brissett,17:15,.510,.400,.400,.400,5.6,8.8,7.4,16.6,5.2,0.0,0.0,13.9,128,86,4.0,Utah Jazz,Boston Celtics,2024-01-05
9,Svi Mykhailiuk,14:50,.214,.214,.857,.000,0.0,15.4,8.6,0.0,0.0,0.0,0.0,19.2,46,94,-16.0,Utah Jazz,Boston Celtics,2024-01-05
10,Lamar Stevens,12:00,.500,.500,.250,.000,8.0,25.4,17.7,0.0,3.7,6.7,20.0,17.0,87,78,0.6,Utah Jazz,Boston Celtics,2024-01-05
11,Luke Kornet,11:28,.333,.333,.000,.000,33.5,19.9,25.9,0.0,3.9,7.0,25.0,14.2,104,80,-1.7,Utah Jazz,Boston Celtics,2024-01-05
12,Dalano Banton,5:53,.665,.500,.500,2.000,0.0,13.0,7.2,26.5,0.0,0.0,0.0,26.0,150,94,5.9,Utah Jazz,Boston Celtics,2024-01-05
13,Neemias Queta,3:45,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0,98,-24.4,Utah Jazz,Boston Celtics,2024-01-05
