,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Luka Dončić,31:41,.967,.952,.429,.190,0.0,20.2,10.3,36.0,1.6,0.0,4.2,30.7,189,125,29.3,Los Angeles Clippers,Dallas Mavericks,2023-11-10
1,Derrick Jones Jr.,28:51,.506,.450,.400,.200,15.5,22.2,18.9,11.3,5.1,0.0,0.0,15.4,144,117,4.7,Los Angeles Clippers,Dallas Mavericks,2023-11-10
2,Kyrie Irving,28:17,.624,.553,.474,.316,11.8,11.3,11.6,13.6,3.5,0.0,8.5,34.2,136,125,7.9,Los Angeles Clippers,Dallas Mavericks,2023-11-10
3,Dereck Lively II,26:12,.375,.375,.000,.000,8.5,8.1,8.3,4.0,0.0,3.0,11.1,14.0,95,133,-14.2,Los Angeles Clippers,Dallas Mavericks,2023-11-10
4,Grant Williams,15:53,.500,.500,.500,.000,0.0,13.4,6.9,6.3,0.0,0.0,33.3,7.7,83,132,-12.1,Los Angeles Clippers,Dallas Mavericks,2023-11-10
6,Tim Hardaway Jr.,26:44,.594,.538,.615,.231,0.0,12.0,6.1,13.4,0.0,0.0,0.0,21.9,142,133,-0.2,Los Angeles Clippers,Dallas Mavericks,2023-11-10
7,Dwight Powell,21:47,.865,.667,.000,1.667,20.5,4.9,12.5,18.9,2.3,0.0,16.1,11.6,181,131,7.0,Los Angeles Clippers,Dallas Mavericks,2023-11-10
8,Dante Exum,18:23,.571,.571,.429,.000,6.1,5.8,5.9,36.3,0.0,0.0,0.0,15.6,162,135,3.8,Los Angeles Clippers,Dallas Mavericks,2023-11-10
9,Josh Green,17:39,.375,.375,1.000,.000,0.0,0.0,0.0,16.9,0.0,0.0,0.0,9.3,126,138,-6.7,Los Angeles Clippers,Dallas Mavericks,2023-11-10
10,Jaden Hardy,12:22,.652,.688,.250,.125,0.0,17.3,8.8,0.0,0.0,0.0,19.2,34.5,94,130,-9.5,Los Angeles Clippers,Dallas Mavericks,2023-11-10
11,Seth Curry,7:06,.753,.750,1.000,1.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,160,138,2.1,Los Angeles Clippers,Dallas Mavericks,2023-11-10
12,Olivier-Maxence Prosper,5:03,.266,.000,.000,2.000,22.1,0.0,10.8,0.0,0.0,0.0,0.0,15.2,101,138,-17.7,Los Angeles Clippers,Dallas Mavericks,2023-11-10
13,Richaun Holmes,0:0,Los Angeles Clippers,Dallas Mavericks,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Markieff Morris,0:0,Los Angeles Clippers,Dallas Mavericks,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
