,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Giannis Antetokounmpo,38:49,11,21,.524,0,1,.000,11,18,.611,6,10,16,6,1,3,4,5,33,+9
1,Damian Lillard,37:16,7,21,.333,4,12,.333,13,14,.929,1,4,5,4,2,0,3,2,31,+15
2,Malik Beasley,36:07,5,14,.357,4,11,.364,0,0,,1,5,6,0,3,0,2,1,14,+16
3,Brook Lopez,31:06,4,11,.364,2,6,.333,0,0,,1,5,6,3,3,4,0,3,10,+3
4,Andre Jackson Jr.,11:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-11
5,player,,,,,,,,,,,,,,,,,,,,
6,Bobby Portis,30:41,5,12,.417,2,5,.400,0,0,,6,2,8,1,2,3,2,3,12,+3
7,Pat Connaughton,19:37,2,4,.500,1,2,.500,0,0,,2,2,4,1,1,0,2,1,5,+4
8,Cameron Payne,17:16,1,4,.250,1,3,.333,0,0,,0,2,2,3,1,0,3,2,3,+3
9,MarJon Beauchamp,9:27,0,0,,0,0,,0,0,,0,1,1,1,0,1,1,2,0,-1
10,Thanasis Antetokounmpo,4:13,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-2
11,A.J. Green,3:54,0,2,.000,0,2,.000,0,0,,1,0,1,0,0,0,0,1,0,-9
12,Marques Bolden,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,
15,TyTy Washington Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
