,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaden Hardy,32:29,8,14,.571,3,7,.429,0,0,,2,7,9,9,1,0,4,2,19,+11
1,Kyrie Irving,28:54,10,18,.556,3,7,.429,1,1,1.000,0,9,9,5,2,2,1,0,24,+27
2,Dwight Powell,25:44,2,4,.500,0,0,,2,4,.500,2,7,9,3,1,1,2,0,6,+32
3,Josh Green,25:19,7,8,.875,0,0,,0,0,,2,3,5,5,1,0,1,0,14,+28
4,Derrick Jones Jr.,20:29,5,6,.833,2,3,.667,0,0,,0,3,3,0,3,0,3,4,12,+18
5,player,,,,,,,,,,,,,,,,,,,,
6,Tim Hardaway Jr.,26:36,8,14,.571,3,7,.429,0,1,.000,0,2,2,4,1,1,2,3,19,+21
7,A.J. Lawson,24:52,4,8,.500,1,4,.250,5,6,.833,1,4,5,2,2,0,2,5,14,+21
8,Seth Curry,20:02,4,9,.444,1,4,.250,0,0,,1,1,2,1,0,0,0,2,9,+12
9,Olivier-Maxence Prosper,13:47,3,7,.429,2,3,.667,0,0,,1,5,6,3,0,0,0,3,8,+2
10,Greg Brown III,11:52,3,5,.600,1,2,.500,0,0,,1,1,2,1,0,3,1,2,7,+5
11,Brandon Williams,9:54,2,3,.667,1,1,1.000,2,3,.667,0,0,0,2,0,1,1,0,7,+3
