,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Malcolm Brogdon,36:56,.607,.607,.286,.000,5.9,14.9,9.9,56.5,4.1,2.6,12.5,19.6,132,128,8.2,Portland Trail Blazers,Golden State Warriors,2023-12-23
1,Anfernee Simons,34:05,.666,.618,.765,.235,0.0,8.0,3.6,10.0,1.5,0.0,5.1,26.3,124,137,4.4,Portland Trail Blazers,Golden State Warriors,2023-12-23
2,Jerami Grant,31:44,.548,.458,.333,.667,3.4,4.3,3.8,14.9,0.0,0.0,11.4,25.0,108,141,-8.2,Portland Trail Blazers,Golden State Warriors,2023-12-23
3,Deandre Ayton,28:54,.488,.500,.000,.250,3.8,23.7,12.6,11.8,5.2,0.0,7.0,22.4,97,125,-3.3,Portland Trail Blazers,Golden State Warriors,2023-12-23
4,Toumani Camara,24:34,.773,.667,.000,.667,0.0,11.2,4.9,0.0,2.0,3.9,20.5,9.0,118,133,-4.9,Portland Trail Blazers,Golden State Warriors,2023-12-23
6,Scoot Henderson,22:48,.558,.556,.444,.444,0.0,6.0,2.7,14.2,6.6,0.0,15.7,25.3,95,126,-2.7,Portland Trail Blazers,Golden State Warriors,2023-12-23
7,Jabari Walker,17:42,.512,.500,.500,.500,12.3,23.2,17.2,0.0,0.0,5.4,17.0,15.0,99,133,-10.6,Portland Trail Blazers,Golden State Warriors,2023-12-23
8,Matisse Thybulle,16:28,.417,.417,.833,.000,6.6,8.3,7.4,18.1,3.1,0.0,0.0,16.5,106,133,-2.3,Portland Trail Blazers,Golden State Warriors,2023-12-23
9,Duop Reath,9:06,.000,.000,1.000,.000,0.0,15.1,6.7,0.0,0.0,0.0,0.0,10.0,0,138,-26.7,Portland Trail Blazers,Golden State Warriors,2023-12-23
10,Skylar Mays,4:38,.174,.000,.000,1.000,0.0,0.0,0.0,27.3,0.0,0.0,25.8,37.9,42,142,-32.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
11,Kris Murray,4:38,1.000,1.000,.000,.000,23.5,29.6,26.2,0.0,10.9,0.0,0.0,9.8,211,110,10.1,Portland Trail Blazers,Golden State Warriors,2023-12-23
12,Rayan Rupert,4:38,.000,.000,.000,.000,0.0,0.0,0.0,54.5,0.0,0.0,0.0,9.8,90,142,-4.0,Portland Trail Blazers,Golden State Warriors,2023-12-23
13,Ish Wainright,3:49,1.500,1.500,1.000,.000,0.0,35.9,15.9,0.0,0.0,0.0,0.0,11.9,300,133,14.2,Portland Trail Blazers,Golden State Warriors,2023-12-23
14,Moses Brown,0:0,Portland Trail Blazers,Golden State Warriors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
