,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,D'Angelo Russell,33:56,.810,.810,.524,.000,4.0,0.0,1.8,41.6,0.0,4.6,0.0,26.8,173,118,17.7,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
1,LeBron James,31:00,.686,.594,.500,.625,0.0,17.2,9.7,22.4,0.0,0.0,12.8,32.7,132,117,1.4,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
2,Anthony Davis,26:22,.726,.571,.143,.857,15.6,44.5,31.9,13.8,0.0,0.0,0.0,15.8,174,111,6.2,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
3,Austin Reaves,25:36,.689,.650,.400,.200,5.4,12.5,9.4,10.0,1.9,0.0,8.4,20.1,138,114,1.4,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
4,Rui Hachimura,22:48,.489,.357,.429,.714,6.0,4.7,5.3,9.8,2.1,0.0,9.8,19.4,113,116,-6.9,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
6,Max Christie,22:12,.254,.143,.429,.286,0.0,4.8,2.7,9.6,0.0,3.5,20.2,19.3,60,118,-18.0,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
7,Jarred Vanderbilt,21:06,.667,.667,.000,.000,13.0,10.1,11.4,10.7,4.6,0.0,50.0,12.3,93,109,-2.1,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
8,Cam Reddish,21:04,.625,.625,.250,.000,0.0,20.3,11.4,6.4,4.6,0.0,0.0,16.5,132,106,0.4,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
9,Christian Wood,17:32,.667,.667,.333,.000,7.8,30.4,20.5,13.2,5.6,13.5,0.0,7.4,165,91,12.0,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
10,Jalen Hood-Schifino,6:06,1.064,1.000,.000,2.000,0.0,17.5,9.8,20.1,8.0,0.0,34.7,20.5,143,100,14.3,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
11,Colin Castleton,4:06,1.064,1.000,.000,2.000,33.4,26.0,29.3,0.0,0.0,0.0,34.7,30.4,144,115,-1.0,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
12,Jaxson Hayes,4:06,1.000,1.000,.000,.000,0.0,26.0,14.6,0.0,0.0,0.0,0.0,21.1,200,115,2.2,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
13,Maxwell Lewis,4:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-6.3,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
