,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Pascal Siakam,5:00,0,2,.000,0,1,.000,0,2,.000,0,0,0,0,0,0,0,0,0,-1,Toronto Raptors,Chicago Bulls,2023-10-27
1,Scottie Barnes,5:00,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,-1,Toronto Raptors,Chicago Bulls,2023-10-27
2,Dennis Schröder,5:00,1,2,.500,1,1,1.000,0,0,,0,0,0,2,0,0,0,0,3,-1,Toronto Raptors,Chicago Bulls,2023-10-27
3,OG Anunoby, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Jakob Poeltl, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Gary Trent Jr.,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1,Toronto Raptors,Chicago Bulls,2023-10-27
7,Precious Achiuwa, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Jalen McDaniels, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Chris Boucher,5:00,1,1,1.000,0,0,,2,2,1.000,1,3,4,0,0,0,0,1,4,-1,Toronto Raptors,Chicago Bulls,2023-10-27
10,Gradey Dick, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Malachi Flynn, ,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Otto Porter Jr.,0:0,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrett Temple,0:0,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Thaddeus Young,0:0,Toronto Raptors,Chicago Bulls,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
