Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Edwards,35:39,0.574,0.55,0.55,0.3,0.0,9.9,5.2,33.8,1.5,0.0,0.0,29.9,144.0,121.0,4.0
1,Rudy Gobert,35:13,0.847,0.889,0.0,0.111,11.1,26.6,19.2,14.7,1.5,0.0,0.0,12.6,187.0,116.0,7.0
2,Mike Conley,30:35,1.125,1.125,0.875,0.0,0.0,19.1,10.1,36.6,0.0,0.0,11.1,13.8,201.0,122.0,14.4
3,Karl-Anthony Towns,29:39,0.598,0.6,0.4,0.133,8.8,11.8,10.4,4.4,0.0,0.0,5.9,26.8,124.0,123.0,-6.1
4,Jaden McDaniels,19:20,0.8,0.8,0.8,0.0,0.0,18.2,9.5,0.0,0.0,10.3,16.7,14.6,118.0,115.0,0.0
6,Nickeil Alexander-Walker,25:26,0.444,0.357,0.571,0.286,5.1,9.2,7.3,17.1,0.0,0.0,11.3,16.4,120.0,125.0,-6.8
7,Kyle Anderson,24:12,1.031,1.0,0.0,0.667,16.1,9.7,12.7,28.3,6.7,0.0,43.6,13.4,149.0,109.0,12.0
8,Naz Reid,23:46,0.69,0.636,0.364,0.273,5.5,14.8,10.4,0.0,2.3,4.2,7.5,26.4,133.0,115.0,1.0
9,Josh Minott,3:53,0.833,0.833,0.333,0.0,33.4,0.0,15.8,0.0,13.9,0.0,0.0,36.3,171.0,96.0,36.1
10,Wendell Moore Jr.,3:30,0.0,0.0,0.5,0.0,0.0,33.4,17.6,0.0,15.4,0.0,0.0,26.9,0.0,83.0,-19.0
11,Luka Garza,3:07,0.0,0.0,0.0,0.0,0.0,37.6,19.7,0.0,0.0,0.0,0.0,0.0,0.0,117.0,-5.0
12,Daishen Nix,3:07,0.5,0.5,1.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0,0.0,45.3,129.0,127.0,-1.8
13,Leonard Miller,2:33,1.0,1.0,0.0,0.0,50.9,0.0,24.1,0.0,0.0,0.0,0.0,18.4,217.0,127.0,13.2
