Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Anthony Davis,22:07,6.0,10.0,0.6,0.0,0.0,0.0,5.0,7.0,0.714,3.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,17.0,15.0
1,LeBron James,18:01,6.0,8.0,0.75,2.0,2.0,1.0,2.0,6.0,0.333,0.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,16.0,4.0
2,Austin Reaves,14:56,2.0,5.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0
3,Cam Reddish,16:52,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,6.0
4,D'Angelo Russell,17:39,7.0,10.0,0.7,1.0,2.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,19.0,11.0
6,Christian Wood,13:13,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0
7,Max Christie,10:57,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0
8,Jaxson Hayes,6:15,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0
9,Colin Castleton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Alex Fudge,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,D'Moi Hodge,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Maxwell Lewis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Taurean Prince,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
