Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Keyonte George,32:59,0.781,0.735,0.529,0.294,0.0,11.2,5.5,34.6,1.4,0.0,13.5,27.8,137.0,132.0,8.6
1,Simone Fontecchio,23:17,0.8,0.773,0.545,0.182,5.0,5.3,5.2,7.0,0.0,14.2,0.0,21.1,157.0,124.0,12.8
2,Ochai Agbaji,21:43,0.25,0.25,0.25,0.0,0.0,5.7,2.8,10.6,6.3,3.8,20.0,9.5,62.0,118.0,-3.4
3,Jordan Clarkson,21:30,0.288,0.231,0.308,0.154,10.9,11.4,11.2,29.9,2.1,3.8,12.6,30.5,79.0,127.0,-12.1
4,Kelly Olynyk,20:44,0.2,0.2,0.4,0.0,0.0,35.6,17.4,16.7,0.0,0.0,28.6,13.9,53.0,132.0,-17.2
6,Collin Sexton,26:28,0.639,0.577,0.308,0.462,8.8,9.3,9.1,11.6,3.5,0.0,0.0,24.4,139.0,127.0,3.8
7,Taylor Hendricks,26:17,0.621,0.583,0.667,0.167,0.0,9.4,4.6,9.5,1.7,3.1,0.0,10.1,134.0,129.0,-1.6
8,Kris Dunn,24:45,0.5,0.5,0.25,0.0,9.5,19.9,14.5,33.8,1.8,0.0,0.0,6.7,158.0,130.0,-0.5
9,Luka Šamanić,17:20,0.67,0.65,0.4,0.1,0.0,49.7,24.2,10.1,0.0,0.0,16.1,29.6,104.0,130.0,-4.6
10,Talen Horton-Tucker,15:00,0.628,0.5,0.429,0.571,0.0,8.2,4.0,18.6,0.0,5.5,18.6,29.6,110.0,131.0,-8.3
11,Omer Yurtseven,9:56,0.5,0.5,0.0,0.0,23.6,37.2,30.2,0.0,0.0,8.3,60.0,20.8,59.0,124.0,-21.5
12,Walker Kessler,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
