Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ivica Zubac,42:16,0.6,0.6,0.0,0.0,13.2,21.5,17.0,10.4,0.0,4.3,6.3,16.6,134.0,110.0,-0.4
1,Kawhi Leonard,38:08,0.786,0.739,0.348,0.304,8.8,6.8,7.9,24.8,0.0,2.4,7.1,32.4,156.0,114.0,17.9
2,Paul George,37:27,0.698,0.692,0.385,0.231,0.0,10.4,4.8,7.8,8.0,2.4,6.5,18.0,135.0,96.0,10.6
3,James Harden,33:49,0.542,0.375,0.75,0.875,0.0,26.9,12.4,28.3,0.0,2.7,15.3,17.0,123.0,110.0,-0.1
4,Terance Mann,30:05,0.506,0.556,0.556,0.222,3.7,12.9,8.0,4.4,1.7,3.0,16.8,17.4,90.0,109.0,-4.8
6,Norman Powell,27:56,0.455,0.455,0.727,0.0,0.0,4.6,2.1,4.8,0.0,0.0,8.3,18.9,91.0,117.0,-8.4
7,Russell Westbrook,16:49,0.357,0.357,0.286,0.0,0.0,38.6,17.8,15.3,3.0,10.8,30.0,26.1,62.0,95.0,-6.5
8,Kobe Brown,13:30,0.174,0.0,0.0,1.0,16.5,9.6,13.3,8.3,0.0,6.7,0.0,9.4,99.0,110.0,-7.0
9,Amir Coffey,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Bones Hyland,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,P.J. Tucker,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
