Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,37:29,0.8,0.794,0.412,0.235,4.9,12.8,8.4,14.4,3.8,0.0,9.6,23.6,146.0,120.0,9.8
1,Marcus Smart,35:24,0.676,0.676,0.588,0.0,2.6,13.6,7.4,41.0,4.0,0.0,26.1,27.6,110.0,119.0,2.9
2,Jaren Jackson Jr.,33:55,0.626,0.575,0.3,0.45,5.4,24.8,13.8,20.3,0.0,7.6,4.0,31.3,130.0,123.0,8.3
3,Ziaire Williams,33:05,0.5,0.5,0.5,0.0,2.8,21.8,11.0,7.7,1.4,0.0,27.3,14.1,82.0,125.0,-7.9
4,Xavier Tillman Sr.,28:52,0.196,0.214,0.357,0.214,6.4,20.8,12.7,4.5,3.3,4.5,0.0,22.6,55.0,117.0,-12.8
6,David Roddy,28:59,0.507,0.5,0.125,0.25,3.2,16.6,9.0,9.4,0.0,4.5,0.0,13.0,117.0,126.0,-4.4
7,John Konchar,19:12,0.75,0.75,1.0,0.0,4.8,18.8,10.9,6.3,0.0,0.0,0.0,4.4,168.0,128.0,-4.3
8,Derrick Rose,14:16,0.102,0.0,0.25,0.5,0.0,8.4,3.7,0.0,0.0,0.0,0.0,14.6,24.0,130.0,-22.7
9,Jake LaRavia,6:16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,130.0,-24.0
10,Jacob Gilyard,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,131.0,-66.1
11,GG Jackson II,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,-11.1
12,Kenneth Lofton Jr.,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,-10.7
13,Vince Williams Jr.,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,-11.3
14,Ja Morant,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
