Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,38:33,0.576,0.538,0.231,0.308,2.6,5.1,3.9,30.7,6.2,3.6,11.9,17.2,133.0,112.0,8.6
1,Luguentz Dort,32:32,0.36,0.346,0.462,0.154,3.1,12.0,7.6,11.6,0.0,0.0,12.6,19.3,85.0,124.0,-11.1
2,Chet Holmgren,30:19,0.468,0.4,0.3,0.4,9.9,25.8,18.0,12.6,1.6,18.1,14.5,17.9,108.0,109.0,1.0
3,Jalen Williams,29:36,0.578,0.553,0.263,0.105,6.8,9.9,8.4,27.6,1.6,0.0,4.8,27.8,134.0,122.0,6.5
4,Josh Giddey,16:36,0.385,0.385,0.462,0.0,12.0,5.9,8.9,8.9,0.0,0.0,13.3,35.6,85.0,127.0,-12.9
6,Isaiah Joe,25:07,0.5,0.5,0.833,0.0,4.0,23.4,13.8,9.5,0.0,0.0,0.0,9.4,134.0,121.0,-1.4
7,Cason Wallace,20:17,0.582,0.583,0.583,0.167,9.9,19.3,14.6,0.0,0.0,0.0,0.0,25.0,130.0,121.0,-0.1
8,Jaylin Williams,14:36,1.017,1.0,0.833,0.333,6.8,13.4,10.2,0.0,0.0,0.0,12.7,21.3,169.0,124.0,15.8
9,Kenrich Williams,11:21,0.625,0.625,0.25,0.0,26.4,25.9,26.2,0.0,0.0,0.0,33.3,20.9,100.0,119.0,-4.6
10,Dāvis Bertāns,11:11,1.33,1.5,1.0,2.0,0.0,8.8,4.4,13.8,4.3,0.0,0.0,19.9,268.0,115.0,36.8
11,Aaron Wiggins,9:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,130.0,-12.2
12,Tre Mann,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Vasilije Micić,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Aleksej Pokusevski,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Olivier Sarr,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
