Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Derrick White,35:43,0.553,0.553,0.421,0.0,5.0,24.2,14.2,13.0,0.0,4.6,13.6,24.3,103.0,104.0,-0.2
1,Jayson Tatum,35:07,0.404,0.265,0.353,0.706,2.5,16.4,9.2,10.9,1.3,0.0,8.2,27.2,93.0,107.0,-7.1
2,Kristaps Porziņģis,32:49,0.703,0.667,0.524,0.19,10.8,5.9,8.4,5.4,1.4,12.4,11.6,30.9,126.0,100.0,11.9
3,Jaylen Brown,30:50,0.437,0.464,0.214,0.143,0.0,34.2,16.5,46.3,4.5,0.0,16.8,22.8,99.0,95.0,4.9
4,Sam Hauser,30:37,0.375,0.375,1.0,0.0,5.8,15.7,10.6,24.6,1.5,2.7,7.7,16.7,104.0,105.0,1.6
6,Payton Pritchard,30:20,0.75,0.75,0.833,0.0,2.9,3.2,3.0,16.5,3.0,0.0,0.0,7.8,169.0,106.0,5.0
7,Luke Kornet,22:46,1.0,1.0,0.0,0.0,19.5,16.9,18.2,6.1,2.0,10.7,20.0,8.6,169.0,97.0,6.7
8,Oshae Brissett,18:25,0.6,0.6,0.4,0.0,4.8,5.2,5.0,22.2,0.0,4.4,37.5,17.1,89.0,108.0,-6.5
9,Neemias Queta,3:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,81.0,-5.0
10,Dalano Banton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Svi Mykhailiuk,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Lamar Stevens,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jordan Walsh,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
