Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Edwards,37:47,0.723,0.738,0.381,0.048,0.0,19.9,8.6,32.4,1.3,0.0,18.9,31.5,121.0,134.0,5.3
1,Karl-Anthony Towns,36:11,0.459,0.441,0.176,0.059,6.3,33.2,17.9,11.5,1.4,0.0,0.0,21.7,111.0,132.0,-3.6
2,Rudy Gobert,30:41,0.591,0.429,0.0,1.571,22.3,34.2,27.5,4.0,1.6,5.6,0.0,17.4,149.0,126.0,2.0
3,Mike Conley,28:02,0.333,0.333,0.667,0.0,4.1,5.4,4.6,12.7,0.0,0.0,0.0,14.5,97.0,138.0,-11.6
4,Jaden McDaniels,23:56,1.0,1.0,0.333,0.0,0.0,18.8,8.1,11.8,0.0,3.6,0.0,11.3,200.0,133.0,8.1
6,Kyle Anderson,24:47,0.4,0.4,0.4,0.0,4.6,6.1,5.2,24.1,4.0,3.5,28.6,12.7,97.0,125.0,-0.4
7,Naz Reid,23:58,0.542,0.542,0.583,0.0,0.0,6.3,2.7,0.0,0.0,0.0,7.7,24.4,99.0,138.0,-7.5
8,Shake Milton,16:33,0.625,0.625,0.25,0.0,0.0,9.1,3.9,9.0,0.0,0.0,11.1,24.5,112.0,137.0,-3.5
9,Nickeil Alexander-Walker,13:21,0.387,0.5,1.0,0.667,0.0,0.0,0.0,17.8,0.0,0.0,20.5,16.5,80.0,138.0,-10.8
10,Luka Garza,1:11,1.0,1.0,0.0,0.0,0.0,100.0,54.8,0.0,0.0,0.0,0.0,38.1,200.0,128.0,34.7
11,Jordan McLaughlin,1:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,0.0,0.0,0.0,63.0,44.7
12,Josh Minott,1:11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,200.0,138.0,27.4
13,Daishen Nix,1:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,-9.3
14,Troy Brown Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
