Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,P.J. Washington,37:50,0.346,0.333,0.4,0.133,6.7,19.3,12.3,11.6,1.3,0.0,11.2,17.3,94.0,118.0,-9.4
1,LaMelo Ball,37:44,0.602,0.579,0.421,0.211,6.7,8.3,7.4,19.8,2.5,0.0,8.8,22.0,137.0,116.0,2.7
2,Gordon Hayward,36:01,0.574,0.525,0.2,0.4,0.0,14.5,6.5,32.7,5.3,2.7,0.0,23.9,149.0,107.0,13.7
3,Brandon Miller,31:35,0.355,0.313,0.375,0.125,5.3,3.3,4.4,7.2,1.5,6.1,5.6,20.7,99.0,115.0,-11.1
4,Mark Williams,29:46,0.48,0.476,0.0,0.095,42.4,31.5,37.6,14.3,0.0,0.0,0.0,26.9,138.0,118.0,3.1
6,JT Thor,20:20,0.444,0.5,0.286,0.286,4.1,20.5,11.5,11.0,0.0,0.0,0.0,14.2,119.0,120.0,-4.9
7,Nick Richards,18:14,0.88,1.0,0.0,1.6,13.9,22.9,17.9,0.0,2.6,5.3,10.5,19.1,155.0,110.0,6.2
8,Théo Maledon,15:35,0.4,0.4,0.2,0.0,5.4,26.8,15.0,28.1,3.0,0.0,28.6,16.4,90.0,112.0,-5.4
9,Bryce McGowens,12:55,0.5,0.5,0.5,0.0,0.0,16.2,7.2,8.0,0.0,0.0,33.3,8.5,81.0,121.0,-15.5
10,Amari Bailey,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Leaky Black,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ish Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nick Smith Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
