Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Julius Randle,38:36,0.671,0.63,0.304,0.304,0.0,14.9,8.2,16.7,2.6,2.2,10.3,33.2,129.0,104.0,9.0
1,Jalen Brunson,38:19,0.691,0.682,0.409,0.045,0.0,7.5,4.1,54.8,0.0,0.0,15.1,30.4,136.0,114.0,8.7
2,Isaiah Hartenstein,36:35,0.683,0.667,0.0,0.5,22.4,34.1,28.8,3.2,0.0,11.5,21.5,11.2,135.0,96.0,3.9
3,OG Anunoby,34:24,0.611,0.611,0.444,0.0,6.8,16.7,12.3,7.2,3.0,0.0,10.0,12.8,127.0,104.0,1.6
4,Donte DiVincenzo,25:00,0.55,0.55,0.8,0.0,4.7,15.4,10.5,25.1,2.0,0.0,23.1,22.9,106.0,107.0,0.4
6,Josh Hart,25:24,0.3,0.3,0.4,0.0,4.6,15.1,10.4,12.9,0.0,0.0,28.6,12.2,78.0,111.0,-8.0
7,Quentin Grimes,18:20,0.444,0.444,0.667,0.0,0.0,5.2,2.9,0.0,2.8,0.0,0.0,21.6,98.0,109.0,-4.6
8,Precious Achiuwa,11:25,1.0,1.0,0.0,0.0,20.5,8.4,13.9,11.2,0.0,7.4,0.0,7.7,213.0,108.0,8.5
9,Miles McBride,9:41,0.5,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,109.0,117.0,-8.1
10,Ryan Arcidiacono,1:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,-5.3
11,Jericho Sims,1:08,0.0,0.0,0.0,0.0,0.0,84.7,46.5,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.4
12,Evan Fournier,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Taj Gibson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
