Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Trae Young,35:18,0.441,0.313,0.313,0.625,3.2,5.8,4.6,44.6,3.9,0.0,22.7,31.4,94.0,120.0,-3.7
1,Dejounte Murray,34:45,0.491,0.471,0.176,0.176,6.6,14.7,10.9,26.8,1.3,3.0,5.2,23.4,113.0,122.0,0.1
2,De'Andre Hunter,32:15,0.817,0.731,0.538,0.615,0.0,19.0,10.0,4.9,0.0,3.2,0.0,21.5,167.0,123.0,8.5
3,Clint Capela,28:07,0.505,0.5,0.0,0.167,24.4,25.4,24.9,10.8,0.0,3.7,7.2,20.7,119.0,121.0,-3.2
4,Saddiq Bey,25:43,0.625,0.625,0.5,0.0,0.0,4.0,2.1,4.9,0.0,4.1,20.0,8.2,99.0,127.0,-5.0
6,Jalen Johnson,29:49,0.59,0.625,0.25,0.375,0.0,30.8,16.3,9.5,1.6,3.5,24.4,17.4,89.0,116.0,-4.0
7,Bogdan Bogdanović,25:50,0.727,0.727,0.818,0.0,0.0,4.0,2.1,18.1,1.8,0.0,15.4,21.2,119.0,125.0,2.4
8,Onyeka Okongwu,20:00,0.798,0.5,0.0,2.0,0.0,10.2,5.4,6.1,2.3,5.2,0.0,7.9,178.0,118.0,-0.2
9,AJ Griffin,8:13,0.75,0.75,1.0,0.0,0.0,24.9,13.1,0.0,0.0,0.0,0.0,20.5,134.0,124.0,7.5
10,Kobe Bufkin,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bruno Fernando,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Trent Forrest,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mouhamed Gueye,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Garrison Mathews,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Patty Mills,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
