Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Donovan Mitchell,38:09,0.483,0.429,0.429,0.19,0.0,7.6,3.3,17.4,1.4,3.1,8.1,28.5,110.0,141.0,-1.6
1,Max Strus,34:03,0.792,0.792,0.75,0.0,6.6,12.8,9.3,16.1,1.5,0.0,7.7,16.7,160.0,141.0,8.9
2,Darius Garland,33:42,0.508,0.464,0.571,0.286,0.0,12.9,5.6,22.6,0.0,0.0,6.0,21.8,123.0,145.0,-3.6
3,Evan Mobley,30:06,0.571,0.571,0.0,0.0,26.0,24.2,25.2,9.9,1.7,0.0,17.6,24.8,118.0,138.0,-4.1
4,Jarrett Allen,22:23,0.82,0.833,0.0,0.5,19.9,32.5,25.4,6.3,0.0,0.0,21.5,18.3,140.0,141.0,0.4
6,Caris LeVert,28:21,0.671,0.615,0.231,0.462,3.9,10.3,6.7,5.1,0.0,0.0,11.3,27.3,128.0,144.0,-2.1
7,Georges Niang,21:42,0.857,0.857,0.571,0.0,0.0,6.7,2.9,6.5,0.0,0.0,0.0,14.1,176.0,145.0,5.4
8,Dean Wade,12:48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,3.4,69.0,146.0,-8.5
9,Tristan Thompson,12:47,1.0,1.0,0.0,0.0,0.0,11.4,4.9,0.0,0.0,0.0,0.0,3.4,200.0,144.0,-6.6
10,Sam Merrill,2:58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,147.0,-24.1
11,Craig Porter Jr.,2:58,0.0,0.0,0.0,0.0,0.0,100.0,63.9,100.0,0.0,0.0,0.0,14.8,130.0,122.0,13.7
12,Damian Jones,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
