Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jerami Grant,40:31,0.543,0.452,0.238,0.619,6.2,19.7,12.0,24.3,0.0,0.0,13.0,28.4,115.0,122.0,0.8
1,Malcolm Brogdon,36:47,0.684,0.684,0.421,0.263,2.3,15.5,7.9,35.7,1.3,0.0,4.5,22.6,151.0,120.0,14.0
2,Scoot Henderson,36:19,0.488,0.413,0.304,0.261,4.6,3.1,4.0,21.6,1.3,0.0,19.0,32.7,96.0,122.0,-5.2
3,Toumani Camara,21:04,0.085,0.0,0.2,0.4,12.0,21.7,16.1,0.0,0.0,0.0,14.5,12.2,41.0,122.0,-16.1
4,Moses Brown,13:44,0.333,0.333,0.0,0.0,30.7,16.6,24.7,0.0,0.0,0.0,0.0,16.4,109.0,123.0,-11.1
6,Jabari Walker,29:35,0.615,0.5,0.0,0.5,5.7,27.0,14.8,0.0,1.6,3.3,17.0,7.4,120.0,115.0,-5.5
7,Matisse Thybulle,28:26,0.254,0.214,1.0,0.286,0.0,8.0,3.4,5.1,3.4,0.0,0.0,10.4,74.0,117.0,-7.3
8,Ibou Badji,14:08,0.902,1.0,0.0,0.667,29.8,32.3,30.9,0.0,0.0,20.8,0.0,10.3,190.0,104.0,11.0
9,Skylar Mays,13:56,0.0,0.0,0.5,0.0,6.0,16.4,10.4,0.0,3.5,0.0,0.0,21.5,8.0,115.0,-21.2
10,Ish Wainright,5:30,0.0,0.0,0.8,0.0,0.0,20.8,8.8,0.0,0.0,0.0,0.0,34.1,0.0,122.0,-37.7
11,Duop Reath,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Anfernee Simons,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
