Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,36:08,0.64,0.614,0.455,0.227,0.0,16.6,7.5,28.4,2.6,2.5,7.6,30.9,120.0,106.0,12.8
1,Jaren Jackson Jr.,35:43,0.372,0.222,0.556,0.444,2.7,13.4,7.6,11.4,0.0,12.7,21.8,16.4,74.0,107.0,-6.6
2,Xavier Tillman Sr.,33:42,0.504,0.469,0.313,0.125,11.6,28.5,19.2,20.3,4.2,2.7,0.0,21.3,119.0,99.0,8.1
3,Marcus Smart,32:07,0.623,0.636,0.545,0.545,0.0,0.0,0.0,15.4,2.9,0.0,26.8,24.7,90.0,111.0,-4.4
4,Ziaire Williams,29:16,0.643,0.643,0.429,0.0,0.0,16.4,7.4,0.0,0.0,0.0,12.5,11.6,103.0,114.0,-5.9
6,David Roddy,27:53,0.643,0.643,0.429,0.0,3.5,17.2,9.7,11.1,0.0,0.0,12.5,12.2,118.0,114.0,-2.0
7,Derrick Rose,15:53,0.364,0.364,0.364,0.0,6.2,7.6,6.8,31.3,0.0,0.0,0.0,29.5,90.0,116.0,-2.8
8,Luke Kennard,14:40,0.237,0.0,1.0,0.6,6.7,8.2,7.4,17.2,0.0,0.0,13.7,21.2,66.0,116.0,-12.9
9,Jake LaRavia,14:38,0.333,0.333,0.667,0.0,0.0,16.4,7.4,9.4,3.2,0.0,0.0,8.7,82.0,106.0,-7.1
10,Jacob Gilyard,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,GG Jackson II,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,John Konchar,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kenneth Lofton Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Ja Morant,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Vince Williams Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
