Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jalen Brunson,37:34,0.717,0.708,0.417,0.5,0.0,5.7,3.2,26.7,1.3,0.0,32.3,24.9,113.0,136.0,-6.2
1,Julius Randle,34:59,0.706,0.69,0.143,0.333,11.8,15.2,13.7,20.9,0.0,0.0,11.1,33.4,141.0,136.0,2.7
2,RJ Barrett,32:15,0.593,0.595,0.381,0.19,0.0,9.9,5.6,8.4,1.5,2.6,4.2,31.8,126.0,133.0,-2.9
3,Jericho Sims,20:54,0.5,0.5,0.0,0.0,19.7,20.4,20.1,4.6,0.0,0.0,0.0,4.1,172.0,133.0,-5.0
4,Donte DiVincenzo,18:44,0.75,0.75,1.0,0.0,0.0,22.8,12.8,25.9,0.0,4.5,33.3,6.9,151.0,130.0,1.1
6,Josh Hart,31:25,0.901,0.938,0.375,0.25,13.1,13.6,13.4,28.5,1.6,0.0,10.1,13.6,182.0,133.0,12.2
7,Quentin Grimes,26:52,0.864,0.864,0.636,0.0,0.0,11.9,6.7,4.5,0.0,0.0,0.0,17.7,178.0,137.0,6.1
8,Isaiah Hartenstein,26:51,0.628,0.571,0.0,0.571,25.5,11.9,17.9,8.0,3.7,3.1,18.6,17.3,134.0,127.0,-2.2
9,Miles McBride,10:26,0.75,0.75,0.5,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,8.3,196.0,142.0,2.7
10,Ryan Arcidiacono,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Charlie Brown Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Evan Fournier,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,DaQuan Jeffries,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Immanuel Quickley,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Dylan Windler,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
