Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Isaiah Stewart,33:43,0.564,0.563,0.25,0.5,3.2,20.8,12.4,7.6,1.5,0.0,17.0,15.8,101.0,106.0,-4.2
1,Bojan Bogdanović,33:14,0.663,0.63,0.435,0.261,0.0,12.0,6.3,22.5,0.0,0.0,7.2,37.7,122.0,112.0,6.9
2,Killian Hayes,26:58,0.694,0.833,0.667,1.0,0.0,26.0,13.5,36.1,0.0,0.0,18.8,9.0,148.0,108.0,2.4
3,Jalen Duren,21:55,0.742,0.778,0.0,0.111,10.0,27.4,19.0,15.8,0.0,0.0,9.6,21.6,137.0,108.0,3.3
4,Jaden Ivey,21:35,0.45,0.45,0.3,0.0,0.0,4.6,2.4,13.0,2.3,0.0,16.7,25.2,79.0,108.0,-9.5
6,Ausar Thompson,26:46,0.717,0.75,0.25,0.5,0.0,7.5,3.9,4.8,3.7,0.0,29.1,11.7,98.0,104.0,-4.6
7,Alec Burks,25:51,0.588,0.545,0.818,0.364,0.0,0.0,0.0,5.2,0.0,0.0,0.0,22.4,116.0,115.0,-1.5
8,Mike Muscala,13:24,0.5,0.5,0.8,0.0,16.3,22.4,19.5,10.0,0.0,0.0,0.0,16.9,123.0,109.0,-1.0
9,Kevin Knox,12:52,0.0,0.0,0.5,0.0,0.0,31.1,16.2,0.0,0.0,0.0,0.0,14.1,0.0,107.0,-19.1
10,Marcus Sasser,12:17,0.5,0.5,0.8,0.0,0.0,16.3,8.5,22.2,0.0,0.0,16.7,22.2,93.0,111.0,-7.4
11,Monte Morris,11:25,0.875,0.875,0.25,0.0,0.0,26.3,13.7,41.5,0.0,0.0,0.0,15.9,182.0,108.0,15.1
12,Danilo Gallinari,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Joe Harris,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,James Wiseman,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
