Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bojan Bogdanović,26:08,0.618,0.583,0.417,0.333,4.1,7.2,5.7,15.3,0.0,0.0,17.9,27.5,103.0,127.0,0.0
1,Cade Cunningham,24:25,0.222,0.222,0.222,0.0,0.0,11.6,6.1,12.7,1.9,3.2,25.0,21.0,41.0,118.0,-14.6
2,Ausar Thompson,21:50,0.68,0.6,0.0,0.4,0.0,12.9,6.9,7.7,0.0,3.6,14.5,13.5,118.0,122.0,-0.5
3,Killian Hayes,21:17,0.322,0.167,0.167,0.667,5.0,13.3,9.4,13.8,0.0,3.7,27.9,21.6,61.0,122.0,-12.5
4,Isaiah Stewart,20:18,0.333,0.333,0.167,0.0,5.3,13.9,9.9,0.0,0.0,3.9,25.0,16.9,55.0,122.0,-13.6
6,Jaden Ivey,28:32,0.458,0.333,0.167,0.417,3.7,9.9,7.0,23.8,0.0,0.0,26.0,28.8,78.0,126.0,-9.7
7,James Wiseman,27:42,0.776,0.75,0.0,0.167,11.6,34.0,23.5,8.9,0.0,2.8,13.4,23.0,133.0,113.0,8.1
8,Isaiah Livers,24:54,0.307,0.25,0.5,0.5,0.0,11.3,6.0,11.7,1.9,3.2,0.0,8.4,80.0,119.0,-3.3
9,Alec Burks,17:12,0.25,0.25,0.5,0.0,0.0,10.9,5.8,0.0,0.0,0.0,0.0,19.9,52.0,125.0,-14.5
10,Marcus Sasser,16:33,0.955,1.125,0.25,1.0,0.0,11.4,6.0,49.6,2.8,4.8,25.8,20.1,141.0,116.0,15.6
11,Joe Harris,11:09,0.5,0.5,1.0,0.0,0.0,8.4,4.5,14.0,0.0,0.0,0.0,11.5,109.0,126.0,-1.8
12,Marvin Bagley III,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kevin Knox,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
