Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Damian Lillard,34:50,0.826,0.795,0.545,0.227,0.0,9.4,4.2,17.9,3.8,0.0,4.0,29.0,154.0,108.0,16.7
1,Giannis Antetokounmpo,33:36,0.376,0.333,0.167,0.5,5.2,39.0,20.2,51.6,2.6,2.2,17.0,21.0,109.0,104.0,5.3
2,Brook Lopez,31:47,0.47,0.429,0.357,0.143,13.7,0.0,7.6,3.7,0.0,13.7,0.0,18.7,117.0,106.0,-4.6
3,Khris Middleton,28:22,0.567,0.567,0.4,0.0,0.0,11.5,5.1,17.7,1.6,0.0,6.3,22.6,111.0,113.0,-3.3
4,Malik Beasley,27:30,0.5,0.5,0.714,0.0,3.2,11.9,7.1,7.8,1.6,0.0,0.0,10.2,118.0,113.0,-5.9
6,Bobby Portis,26:19,0.719,0.719,0.375,0.0,3.3,37.3,18.4,11.5,3.3,0.0,0.0,24.3,141.0,105.0,8.4
7,Pat Connaughton,18:13,0.188,0.188,0.75,0.0,0.0,18.0,8.0,11.1,2.4,0.0,0.0,17.6,56.0,110.0,-15.3
8,Andre Jackson Jr.,14:49,0.717,0.75,0.75,0.5,11.8,7.4,9.8,14.9,3.0,0.0,17.0,15.9,134.0,110.0,2.2
9,Cameron Payne,12:31,0.478,0.333,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,102.0,118.0,-14.4
10,MarJon Beauchamp,6:19,0.0,0.0,0.0,0.0,0.0,17.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,115.0,-10.0
11,A.J. Green,2:09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,118.0,-29.6
12,Robin Lopez,2:09,1.5,1.5,1.0,0.0,0.0,50.7,22.6,0.0,0.0,0.0,0.0,18.6,300.0,110.0,35.1
13,Thanasis Antetokounmpo,1:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,236.0,118.0,14.2
