Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cam Thomas,27:17,0.416,0.385,0.154,0.462,0.0,11.2,5.2,0.0,0.0,0.0,0.0,23.0,93.0,128.0,-10.9
1,Mikal Bridges,24:34,0.507,0.5,0.75,0.25,0.0,0.0,0.0,5.9,2.0,0.0,31.1,21.0,70.0,127.0,-10.0
2,Spencer Dinwiddie,24:00,0.604,0.5,0.364,0.636,0.0,17.0,7.9,55.2,2.0,0.0,12.4,26.8,127.0,122.0,8.0
3,Cameron Johnson,22:16,0.5,0.5,0.7,0.0,4.0,9.2,6.4,0.0,0.0,0.0,9.1,19.8,96.0,129.0,-7.2
4,Nic Claxton,17:08,0.556,0.556,0.0,0.0,5.2,47.7,25.0,22.4,0.0,0.0,18.2,25.7,96.0,118.0,-3.7
6,Day'Ron Sharpe,25:45,0.444,0.444,0.111,0.0,13.8,35.7,24.0,29.5,0.0,3.0,25.0,18.7,93.0,119.0,-2.1
7,Trendon Watford,22:16,0.4,0.4,0.1,0.0,8.0,9.2,8.5,42.6,0.0,6.8,16.7,21.6,95.0,124.0,1.1
8,Jalen Wilson,16:42,0.902,0.833,0.333,0.667,5.3,18.3,11.4,17.3,0.0,0.0,0.0,9.3,195.0,126.0,7.4
9,Dorian Finney-Smith,15:33,0.0,0.0,0.333,0.0,22.9,0.0,12.2,0.0,3.1,0.0,25.0,10.3,50.0,124.0,-13.5
10,Armoni Brooks,15:12,0.333,0.333,0.667,0.0,11.7,0.0,6.3,19.3,0.0,5.0,0.0,23.7,96.0,128.0,-0.4
11,Harry Giles,14:48,0.533,0.444,0.111,0.333,18.0,20.7,19.3,12.5,3.2,0.0,0.0,27.9,129.0,118.0,6.5
12,Royce O'Neale,14:29,1.0,1.0,0.0,0.0,0.0,7.1,3.3,9.3,3.3,0.0,50.0,5.5,91.0,122.0,-4.3
