Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandon Ingram,35:04,0.815,0.714,0.571,0.714,0.0,15.6,7.8,22.5,1.4,2.9,9.8,12.4,167.0,117.0,6.5
1,Zion Williamson,33:15,0.955,0.917,0.0,1.0,4.1,28.9,16.5,33.2,4.4,0.0,10.4,24.6,178.0,110.0,20.5
2,Herbert Jones,32:43,0.415,0.375,0.375,0.125,4.2,8.4,6.3,23.4,0.0,0.0,37.2,17.5,81.0,123.0,-10.5
3,Jonas Valančiūnas,31:34,0.921,0.889,0.111,0.333,13.0,13.0,13.0,15.3,0.0,0.0,16.2,16.6,158.0,122.0,2.9
4,CJ McCollum,28:08,0.577,0.531,0.5,0.188,4.9,14.6,9.7,28.4,3.5,3.6,10.4,29.2,124.0,112.0,4.3
6,Jordan Hawkins,23:56,0.633,0.55,0.8,0.6,11.5,17.2,14.3,11.8,0.0,0.0,13.7,26.0,127.0,122.0,-1.6
7,Naji Marshall,18:34,0.41,0.375,0.75,0.5,14.8,7.4,11.1,19.7,2.6,5.5,17.0,13.5,113.0,114.0,1.6
8,Dyson Daniels,14:15,0.5,0.5,0.25,0.0,9.6,28.9,19.2,9.6,6.8,7.2,20.0,14.9,100.0,99.0,3.5
9,Cody Zeller,13:10,0.129,0.0,0.0,0.667,0.0,10.4,5.2,0.0,3.7,0.0,34.0,19.0,20.0,114.0,-25.5
10,Jose Alvarado,9:19,0.5,0.5,0.4,0.0,29.4,0.0,14.7,16.3,5.2,0.0,28.6,31.9,92.0,113.0,-5.0
11,Kira Lewis Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jeremiah Robinson-Earl,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
