Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luka Dončić,31:57,0.701,0.68,0.48,0.32,7.0,25.6,16.7,47.3,1.5,0.0,12.3,42.0,138.0,95.0,15.7
1,Kyrie Irving,27:11,0.813,0.813,0.438,0.0,0.0,11.3,5.9,19.3,5.2,0.0,5.9,25.8,152.0,91.0,14.4
2,Dante Exum,25:44,0.278,0.278,0.556,0.0,0.0,23.8,12.4,25.0,3.7,0.0,0.0,14.4,107.0,91.0,-2.9
3,Derrick Jones Jr.,24:55,0.833,0.9,0.4,1.0,4.5,12.3,8.6,4.0,1.9,7.1,0.0,11.9,174.0,94.0,5.2
4,Dereck Lively II,24:06,0.833,0.833,0.0,0.0,4.6,12.7,8.9,4.3,2.0,7.4,0.0,10.3,175.0,94.0,3.1
6,Tim Hardaway Jr.,21:53,0.539,0.5,0.857,0.286,5.1,14.0,9.7,9.7,0.0,0.0,0.0,29.7,123.0,103.0,-3.2
7,Olivier-Maxence Prosper,21:13,0.615,0.625,0.5,0.5,5.3,19.3,12.6,8.8,0.0,0.0,0.0,9.5,150.0,101.0,-1.1
8,Seth Curry,18:41,0.714,0.714,0.429,0.0,6.0,5.5,5.7,11.2,5.1,0.0,0.0,15.5,157.0,94.0,9.0
9,Dwight Powell,18:16,1.0,1.0,0.0,0.0,6.1,16.8,11.7,15.5,2.6,0.0,0.0,4.5,220.0,96.0,5.7
10,Jaden Hardy,8:09,0.571,0.571,0.571,0.0,27.4,12.5,19.6,61.5,0.0,0.0,12.5,40.5,136.0,103.0,10.9
11,A.J. Lawson,6:39,1.0,1.0,0.0,0.0,16.8,0.0,8.0,0.0,0.0,0.0,0.0,12.4,210.0,108.0,4.7
12,Richaun Holmes,5:38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,50.0,14.6,72.0,97.0,-4.4
13,Markieff Morris,5:38,0.5,0.5,0.667,0.0,0.0,18.1,9.5,0.0,0.0,0.0,0.0,22.0,102.0,101.0,-7.5
