Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anfernee Simons,34:31,0.58,0.58,0.48,0.0,0.0,13.6,6.5,12.9,1.5,0.0,7.4,33.0,118.0,120.0,0.8
1,Malcolm Brogdon,29:35,0.684,0.654,0.615,0.154,0.0,19.8,9.4,25.9,0.0,0.0,0.0,19.8,162.0,122.0,6.5
2,Jerami Grant,27:45,0.574,0.55,0.3,0.3,0.0,8.4,4.0,8.6,0.0,3.4,0.0,17.2,134.0,122.0,-2.0
3,Toumani Camara,17:49,0.4,0.4,0.2,0.0,12.0,6.6,9.4,6.2,0.0,0.0,16.7,14.2,99.0,125.0,-10.2
4,Moses Brown,14:00,0.0,0.0,0.0,2.0,38.1,50.2,43.9,0.0,3.6,6.7,34.7,8.7,92.0,101.0,-7.6
6,Duop Reath,32:04,0.746,0.7,0.4,0.267,16.6,14.6,15.7,0.0,1.6,2.9,5.6,23.4,156.0,118.0,6.4
7,Scoot Henderson,28:02,0.507,0.433,0.2,0.267,3.8,0.0,2.0,48.6,0.0,0.0,5.6,26.7,137.0,127.0,2.6
8,Matisse Thybulle,26:13,0.6,0.6,0.8,0.0,4.1,13.4,8.5,16.2,3.9,7.2,16.7,9.7,135.0,110.0,6.7
9,Jabari Walker,22:17,0.833,0.813,0.25,0.625,9.6,21.0,15.0,6.0,0.0,0.0,0.0,19.3,180.0,121.0,8.6
10,Ibou Badji,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,-7.7
11,Skylar Mays,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,-11.3
12,Kris Murray,1:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,-7.9
13,Ish Wainright,1:56,0.0,0.0,1.0,0.0,0.0,60.6,28.9,0.0,0.0,0.0,0.0,21.8,0.0,111.0,-28.1
